-0.17625,0.024959,0.38477,-0.17432,0.0080868,0.38509,-0.17124,-0.0036211,0.38578,-0.16154,0.020649,0.37923,-0.17919,0.038826,0.38512,-0.16621,0.045801,0.37905,-0.16657,0.032284,0.37972,-0.17739,0.034631,0.42406,-0.16683,-0.00042936,0.42352,-0.17789,0.014703,0.41172,-0.18477,0.026864,0.39931,-0.17918,-0.0053123,0.39929,-0.14422,0.040757,0.38847,-0.13921,-0.0011636,0.39048,-0.13697,0.02633,0.40068,-0.1342,0.043452,0.40992,-0.1279,0.0032407,0.41408,-0.15507,-0.0020943,0.38157
-0.17661,0.02511,0.38485,-0.17491,0.0082443,0.38524,-0.17198,-0.0034803,0.38603,-0.16193,0.020587,0.37938,-0.17938,0.038909,0.38515,-0.16622,0.045803,0.37907,-0.16667,0.03228,0.3798,-0.17756,0.035016,0.42421,-0.16771,-0.00020444,0.42367,-0.17829,0.015022,0.41191,-0.18507,0.027129,0.3994,-0.17985,-0.0050202,0.39955,-0.14439,0.040643,0.3887,-0.13989,-0.0013879,0.39082,-0.13728,0.026156,0.40084,-0.13436,0.043344,0.41015,-0.12851,0.0030289,0.41436,-0.15575,-0.0021923,0.38178
-0.17655,0.025173,0.38484,-0.17484,0.0083491,0.38529,-0.17194,-0.0033482,0.38603,-0.16191,0.020658,0.37939,-0.17933,0.038946,0.38515,-0.16624,0.045804,0.37907,-0.16671,0.032304,0.3798,-0.17753,0.03493,0.42412,-0.16754,-4.5414e-05,0.42371,-0.1782,0.015126,0.41191,-0.18499,0.0272,0.39939,-0.17979,-0.0048687,0.39954,-0.14438,0.040654,0.38865,-0.13994,-0.0012732,0.39084,-0.1373,0.0262,0.40085,-0.13435,0.043355,0.41011,-0.12856,0.0031232,0.41437,-0.15577,-0.0020741,0.3818
-0.17656,0.025199,0.38485,-0.17486,0.0083868,0.38531,-0.17199,-0.0033048,0.38605,-0.16193,0.020671,0.3794,-0.17933,0.038961,0.38515,-0.16624,0.045805,0.37907,-0.16672,0.03231,0.37981,-0.17753,0.034935,0.42411,-0.16756,1.0832e-05,0.42373,-0.17821,0.015175,0.41192,-0.18499,0.027237,0.39939,-0.17982,-0.0048095,0.39956,-0.14439,0.040649,0.38865,-0.14,-0.0012602,0.39086,-0.13732,0.026198,0.40086,-0.13436,0.04335,0.41011,-0.12862,0.0031319,0.41439,-0.15582,-0.0020512,0.38183
-0.17639,0.025258,0.38481,-0.17462,0.0085065,0.38534,-0.17178,-0.0031413,0.386,-0.16181,0.020789,0.37937,-0.17921,0.038997,0.38514,-0.16627,0.045807,0.37907,-0.16675,0.032345,0.37981,-0.17745,0.034723,0.42394,-0.1671,0.00019569,0.42375,-0.17799,0.015259,0.41187,-0.1848,0.027283,0.39935,-0.17958,-0.0046504,0.39949,-0.14433,0.04069,0.38853,-0.13992,-0.001042,0.39082,-0.13729,0.026302,0.40084,-0.13431,0.043391,0.41,-0.12856,0.0033173,0.41435,-0.1557,-0.0018555,0.38181
-0.17653,0.0253,0.38484,-0.17484,0.0085424,0.38539,-0.17205,-0.0031168,0.38609,-0.16196,0.020753,0.37942,-0.17929,0.039019,0.38515,-0.16627,0.045807,0.37907,-0.16678,0.032339,0.37983,-0.17752,0.034879,0.42401,-0.16746,0.00024508,0.42379,-0.17815,0.015353,0.41194,-0.18492,0.027365,0.39939,-0.17983,-0.0045754,0.39959,-0.1444,0.040647,0.38862,-0.14016,-0.0011455,0.39094,-0.13739,0.02623,0.40089,-0.13437,0.043349,0.41009,-0.12877,0.0032224,0.41444,-0.15594,-0.0019143,0.38188
-0.17678,0.025227,0.3849,-0.1752,0.008387,0.38535,-0.17237,-0.0033327,0.38617,-0.16214,0.020589,0.37947,-0.17946,0.038975,0.38516,-0.16624,0.045805,0.37908,-0.16674,0.032291,0.37984,-0.17763,0.035187,0.42425,-0.16811,4.2892e-06,0.42377,-0.17847,0.015255,0.41201,-0.18519,0.027314,0.39945,-0.1802,-0.0047779,0.39969,-0.14448,0.040585,0.38879,-0.14029,-0.0014534,0.39101,-0.13746,0.026081,0.40093,-0.13445,0.043289,0.41025,-0.12888,0.0029598,0.41452,-0.15614,-0.0021853,0.38192
-0.17697,0.025213,0.38494,-0.1755,0.0083293,0.38535,-0.17268,-0.0034262,0.38625,-0.16231,0.020488,0.37952,-0.17958,0.038965,0.38517,-0.16622,0.045804,0.37908,-0.16674,0.032264,0.37986,-0.17772,0.03542,0.42441,-0.16862,-8.8433e-05,0.42378,-0.17872,0.015256,0.41208,-0.18539,0.027332,0.39949,-0.18051,-0.0048382,0.39979,-0.14455,0.040532,0.38893,-0.14048,-0.0016595,0.39111,-0.13755,0.025971,0.40098,-0.13451,0.043238,0.41038,-0.12905,0.0027806,0.4146,-0.15636,-0.0023497,0.38197
-0.17676,0.025418,0.3849,-0.17522,0.0086747,0.3855,-0.17254,-0.0029886,0.38626,-0.16222,0.020729,0.37953,-0.17941,0.039085,0.38517,-0.16628,0.045809,0.37909,-0.16686,0.032343,0.37988,-0.17762,0.035115,0.42409,-0.168,0.00043658,0.4239,-0.1784,0.015593,0.41206,-0.18511,0.02756,0.39945,-0.18027,-0.0043409,0.39976,-0.14451,0.040574,0.38875,-0.14062,-0.0012662,0.39116,-0.1376,0.026125,0.401,-0.13448,0.04328,0.41023,-0.12919,0.0031049,0.41463,-0.1564,-0.0019495,0.38203
-0.17685,0.025192,0.38491,-0.17531,0.0083204,0.38532,-0.17246,-0.0034214,0.38619,-0.1622,0.020529,0.37948,-0.17951,0.038954,0.38516,-0.16623,0.045804,0.37908,-0.16672,0.032272,0.37984,-0.17767,0.035284,0.42434,-0.16832,-9.8008e-05,0.42375,-0.17858,0.015202,0.41203,-0.18528,0.027282,0.39946,-0.1803,-0.0048689,0.39971,-0.1445,0.040567,0.38885,-0.14031,-0.0015592,0.39102,-0.13747,0.026034,0.40094,-0.13447,0.043272,0.4103,-0.1289,0.0028706,0.41453,-0.15618,-0.0022833,0.38192
-0.1768,0.025479,0.38491,-0.17531,0.0087575,0.38555,-0.17267,-0.002896,0.38631,-0.16228,0.020751,0.37956,-0.17942,0.03912,0.38517,-0.16629,0.04581,0.37909,-0.16689,0.032354,0.3799,-0.17764,0.035152,0.42408,-0.1681,0.00055939,0.42395,-0.17844,0.015709,0.4121,-0.18513,0.027649,0.39946,-0.18037,-0.004208,0.39981,-0.14454,0.040556,0.38878,-0.14078,-0.0012566,0.39124,-0.13768,0.026111,0.40104,-0.13451,0.043263,0.41026,-0.12934,0.0031073,0.41469,-0.15655,-0.0019123,0.38209
-0.17679,0.02552,0.38491,-0.17529,0.0088218,0.38558,-0.17269,-0.0028178,0.38632,-0.16229,0.020786,0.37957,-0.17941,0.039143,0.38517,-0.1663,0.045811,0.37909,-0.16692,0.032366,0.37991,-0.17763,0.035123,0.42403,-0.16804,0.0006562,0.42398,-0.17841,0.01578,0.41211,-0.1851,0.0277,0.39946,-0.18037,-0.004112,0.39982,-0.14454,0.040556,0.38876,-0.14084,-0.0012052,0.39127,-0.1377,0.026126,0.40105,-0.13451,0.043264,0.41025,-0.1294,0.0031481,0.41471,-0.15659,-0.001853,0.38211
-0.17702,0.025438,0.38496,-0.17563,0.0086559,0.38553,-0.17298,-0.0030442,0.38639,-0.16246,0.020623,0.37961,-0.17957,0.039094,0.38518,-0.16627,0.045809,0.37909,-0.16687,0.032317,0.37991,-0.17774,0.035415,0.42427,-0.16867,0.00040013,0.42395,-0.17871,0.015664,0.41217,-0.18535,0.027635,0.39951,-0.18071,-0.0043327,0.39991,-0.14461,0.0405,0.38893,-0.14094,-0.0015058,0.39133,-0.13775,0.025985,0.40108,-0.13458,0.043209,0.4104,-0.12948,0.0028929,0.41477,-0.15675,-0.0021228,0.38213
-0.1774,0.025467,0.38505,-0.17622,0.008627,0.38558,-0.17363,-0.0031273,0.38658,-0.16282,0.020466,0.37972,-0.1798,0.039107,0.3852,-0.16626,0.045808,0.37911,-0.1669,0.032279,0.37996,-0.17791,0.035856,0.42453,-0.16964,0.00034485,0.42401,-0.17918,0.015767,0.41232,-0.18572,0.027743,0.39961,-0.18135,-0.0043225,0.40012,-0.14477,0.040391,0.38919,-0.14142,-0.0018587,0.39157,-0.13797,0.025778,0.40119,-0.13472,0.043104,0.41064,-0.12991,0.0025807,0.41497,-0.15728,-0.0023787,0.38228
-0.17742,0.025551,0.38505,-0.17628,0.008748,0.38565,-0.17375,-0.0029867,0.38663,-0.16288,0.020513,0.37976,-0.17979,0.039155,0.38521,-0.16627,0.04581,0.37911,-0.16695,0.032299,0.37998,-0.17792,0.035862,0.42449,-0.16968,0.0005256,0.42407,-0.17919,0.015921,0.41236,-0.18571,0.027858,0.39962,-0.18143,-0.0041342,0.40017,-0.1448,0.040377,0.38919,-0.1416,-0.0018078,0.39165,-0.13805,0.025779,0.40123,-0.13475,0.043092,0.41066,-0.13007,0.0026169,0.41504,-0.15743,-0.0022988,0.38234
-0.17731,0.025481,0.38502,-0.17608,0.0086654,0.38559,-0.17349,-0.0030697,0.38654,-0.16274,0.020519,0.3797,-0.17974,0.039116,0.3852,-0.16626,0.045808,0.3791,-0.16691,0.032294,0.37995,-0.17787,0.035742,0.42445,-0.16939,0.00040542,0.42401,-0.17906,0.015779,0.41229,-0.18562,0.027744,0.39958,-0.1812,-0.0042772,0.40008,-0.14474,0.040416,0.38912,-0.14134,-0.0017529,0.39153,-0.13793,0.025833,0.40117,-0.13469,0.043129,0.41058,-0.12984,0.002672,0.41494,-0.15718,-0.0022911,0.38225
-0.17723,0.025398,0.385,-0.17594,0.0085568,0.38552,-0.17327,-0.0031884,0.38646,-0.16263,0.020499,0.37965,-0.1797,0.039069,0.38519,-0.16625,0.045807,0.3791,-0.16685,0.032282,0.37993,-0.17783,0.035669,0.42446,-0.16922,0.00024501,0.42394,-0.17898,0.01562,0.41224,-0.18557,0.02762,0.39956,-0.18103,-0.0044545,0.4,-0.14469,0.040446,0.38908,-0.1411,-0.001747,0.39141,-0.13782,0.025863,0.40112,-0.13464,0.043156,0.41053,-0.12962,0.0026855,0.41484,-0.15696,-0.0023269,0.38217
-0.17729,0.025397,0.38502,-0.17604,0.0085424,0.38552,-0.17339,-0.0032144,0.3865,-0.16269,0.020466,0.37967,-0.17975,0.039068,0.38519,-0.16625,0.045807,0.3791,-0.16686,0.032273,0.37994,-0.17787,0.035751,0.42451,-0.16939,0.00022116,0.42395,-0.17907,0.015628,0.41226,-0.18564,0.027632,0.39958,-0.18114,-0.0044667,0.40004,-0.14471,0.040427,0.38912,-0.14117,-0.0018166,0.39145,-0.13786,0.025824,0.40113,-0.13467,0.043138,0.41058,-0.12968,0.0026245,0.41488,-0.15704,-0.0023806,0.3822
-0.17766,0.025512,0.38511,-0.17664,0.008645,0.38564,-0.1741,-0.0031394,0.38673,-0.16307,0.020376,0.37981,-0.17995,0.039131,0.38522,-0.16625,0.045808,0.37911,-0.16693,0.03226,0.38,-0.17803,0.036151,0.4247,-0.1703,0.00036358,0.42407,-0.17949,0.015883,0.41244,-0.18596,0.02785,0.39967,-0.1818,-0.0042579,0.40028,-0.14488,0.040315,0.38936,-0.14179,-0.0020775,0.39175,-0.13814,0.025641,0.40128,-0.13483,0.043031,0.41081,-0.13024,0.0023845,0.41513,-0.15767,-0.0025241,0.38239
-0.17811,0.025424,0.3852,-0.1773,0.0084308,0.3856,-0.17473,-0.0034506,0.38689,-0.16344,0.02011,0.37991,-0.18024,0.039076,0.38524,-0.16621,0.045804,0.37912,-0.16689,0.032184,0.38003,-0.17824,0.036696,0.4251,-0.17148,2.8253e-05,0.42406,-0.18006,0.015787,0.41258,-0.18643,0.027818,0.39978,-0.18249,-0.004522,0.40049,-0.14504,0.040199,0.38967,-0.14211,-0.0025951,0.39193,-0.13829,0.02538,0.40136,-0.13497,0.042919,0.4111,-0.13052,0.0019395,0.41529,-0.1581,-0.0029625,0.38248
-0.17783,0.025732,0.38515,-0.17696,0.0089418,0.38583,-0.1746,-0.0028088,0.38692,-0.16333,0.020449,0.37994,-0.18001,0.039256,0.38524,-0.16629,0.045812,0.37913,-0.16707,0.032298,0.38007,-0.1781,0.036295,0.42465,-0.17067,0.0008036,0.42425,-0.17964,0.016301,0.41257,-0.18605,0.028171,0.39972,-0.1822,-0.0037799,0.40047,-0.14499,0.040248,0.38944,-0.14238,-0.002052,0.39204,-0.1384,0.025585,0.40141,-0.13493,0.042969,0.41091,-0.13079,0.0023848,0.41536,-0.15822,-0.0023972,0.38259
-0.17835,0.025732,0.38527,-0.17775,0.0088442,0.38587,-0.17544,-0.0029909,0.38716,-0.1638,0.02021,0.38008,-0.18033,0.039251,0.38526,-0.16626,0.04581,0.37914,-0.16708,0.032236,0.38012,-0.17834,0.036903,0.42504,-0.17201,0.00064094,0.42431,-0.18028,0.01637,0.41277,-0.18656,0.028267,0.39985,-0.18305,-0.0038554,0.40075,-0.14519,0.040104,0.3898,-0.14295,-0.0025646,0.39233,-0.13866,0.025298,0.40155,-0.13512,0.04283,0.41125,-0.13129,0.0019355,0.41561,-0.15887,-0.0027893,0.38276
-0.17874,0.025786,0.38536,-0.17837,0.0088501,0.38594,-0.17613,-0.003034,0.38737,-0.16418,0.020066,0.38021,-0.18056,0.039278,0.38529,-0.16625,0.04581,0.37916,-0.16712,0.032203,0.38018,-0.17852,0.037349,0.4253,-0.173,0.00063745,0.42439,-0.18075,0.016518,0.41293,-0.18692,0.028409,0.39995,-0.18373,-0.0037907,0.40098,-0.14536,0.039991,0.39006,-0.14348,-0.0029055,0.3926,-0.1389,0.02509,0.40167,-0.13527,0.042721,0.4115,-0.13177,0.0016314,0.41583,-0.15944,-0.003024,0.38292
-0.17881,0.025934,0.38538,-0.17851,0.0090589,0.38606,-0.17639,-0.0027947,0.38748,-0.16431,0.020137,0.38028,-0.18057,0.039363,0.3853,-0.16628,0.045813,0.37917,-0.16721,0.032234,0.38022,-0.17855,0.03739,0.42523,-0.17312,0.00094852,0.4245,-0.18079,0.016793,0.41301,-0.18693,0.028616,0.39997,-0.18392,-0.0034621,0.40108,-0.14541,0.039959,0.39008,-0.14382,-0.0028409,0.39276,-0.13906,0.025079,0.40175,-0.13533,0.042692,0.41153,-0.13209,0.0016732,0.41596,-0.15975,-0.0029024,0.38304
-0.17877,0.025817,0.38537,-0.17841,0.0088916,0.38596,-0.1762,-0.0029879,0.3874,-0.16422,0.020075,0.38023,-0.18057,0.039296,0.38529,-0.16626,0.04581,0.37916,-0.16714,0.032208,0.38019,-0.17853,0.037371,0.42529,-0.17305,0.00069895,0.42442,-0.18077,0.016577,0.41295,-0.18694,0.028454,0.39995,-0.18379,-0.0037237,0.40101,-0.14537,0.039981,0.39007,-0.14356,-0.0029027,0.39264,-0.13894,0.025082,0.40169,-0.13529,0.042712,0.41151,-0.13184,0.0016307,0.41587,-0.15952,-0.0030068,0.38295
