0.23976,0.2257,0.22066,0.20829,0.20864,0.23223,0.19622,0.24585,0.19726,0.22954,0.23912,0.21708,0.19579,0.19995,0.20569,0.20238,0.2278,0.24309,0.24117,0.04172,0.040337,0.027635,0.038856,0.029009,0.030386,0.035982,0.030404,0.021942,0.037892,0.021264,0.028331,0.035702,0.018977,-0.0097722,0.0050692,0.0014383,-0.0042219,0.01027,0.58637,0.58522,0.57508,0.58551,0.5772,0.5757,0.58582,0.57542,0.57448,0.60275,0.62466,0.61385,0.60332,0.62242,0.59882,0.58078,0.59125,0.60032,0.58191
0.24035,0.22722,0.22003,0.20955,0.20877,0.23229,0.19707,0.24573,0.19653,0.23112,0.24148,0.21975,0.19887,0.20313,0.20399,0.20082,0.22686,0.24227,0.24023,0.043077,0.041708,0.029845,0.042075,0.031944,0.03128,0.039741,0.030553,0.025423,0.040595,0.020657,0.030664,0.038791,0.02315,-0.0061687,0.0084268,0.0029883,-0.0035853,0.010715,0.58669,0.58647,0.57671,0.58824,0.58009,0.57691,0.58914,0.57567,0.57818,0.60345,0.6255,0.61575,0.6067,0.62573,0.602,0.58523,0.5934,0.60147,0.58272
0.24035,0.22745,0.22042,0.20983,0.20902,0.23224,0.19764,0.24572,0.1967,0.23101,0.2415,0.22001,0.1997,0.20337,0.20433,0.20101,0.22697,0.24198,0.24075,0.043569,0.042046,0.029955,0.042595,0.032313,0.031373,0.040533,0.030399,0.026098,0.041791,0.021558,0.031308,0.038268,0.023587,-0.0055327,0.0088806,0.0029932,-0.0034594,0.010723,0.58673,0.58674,0.57712,0.58825,0.58053,0.57666,0.58977,0.57534,0.579,0.60348,0.62535,0.6159,0.60724,0.62602,0.603,0.58587,0.5944,0.60083,0.58365
0.24029,0.22759,0.22037,0.21004,0.209,0.2324,0.19751,0.24575,0.19672,0.23169,0.24174,0.21997,0.19996,0.20398,0.20452,0.20083,0.22712,0.24232,0.24068,0.043407,0.042529,0.030615,0.042446,0.032163,0.031577,0.040629,0.030679,0.025827,0.040866,0.021276,0.031898,0.03821,0.022954,-0.0053591,0.0090292,0.0031445,-0.0035064,0.010863,0.58639,0.58639,0.57721,0.58846,0.57983,0.57688,0.58941,0.57554,0.57874,0.60348,0.62535,0.61582,0.60723,0.62611,0.60251,0.58533,0.59434,0.6011,0.5836
0.24072,0.22756,0.22057,0.21006,0.20907,0.23284,0.19768,0.24559,0.19679,0.23137,0.2415,0.22033,0.20004,0.20416,0.20446,0.20152,0.22681,0.24225,0.24037,0.043439,0.04229,0.030288,0.042397,0.032369,0.031656,0.04025,0.03075,0.025899,0.042169,0.022246,0.030872,0.037941,0.022366,-0.0053067,0.008965,0.0032783,-0.0033686,0.010775,0.58678,0.58639,0.57725,0.58824,0.58008,0.57731,0.58947,0.57489,0.5789,0.60321,0.62509,0.61582,0.60727,0.62622,0.6018,0.58626,0.59298,0.60115,0.58225
0.24088,0.22769,0.22053,0.21011,0.20916,0.23258,0.19771,0.24586,0.19706,0.23171,0.24154,0.22123,0.19995,0.20416,0.20482,0.20167,0.22783,0.24235,0.24105,0.042834,0.042677,0.030218,0.042306,0.032133,0.031796,0.039911,0.030571,0.025346,0.041226,0.021908,0.029077,0.038227,0.022728,-0.0052512,0.0085152,0.0030399,-0.0036876,0.010789,0.58647,0.58662,0.57674,0.58789,0.57995,0.57679,0.58944,0.57523,0.57874,0.60336,0.6252,0.61616,0.60722,0.62597,0.60158,0.58619,0.59462,0.60061,0.58298
0.24076,0.22776,0.22095,0.21027,0.20927,0.2328,0.19767,0.24599,0.19721,0.23148,0.24152,0.22111,0.1998,0.20408,0.20494,0.2022,0.22792,0.24258,0.2415,0.043382,0.042293,0.029812,0.042067,0.031878,0.031791,0.039398,0.030728,0.025455,0.041866,0.022451,0.02941,0.038307,0.022641,-0.0053024,0.0084131,0.0030367,-0.0035984,0.010803,0.58638,0.58617,0.57687,0.58795,0.57987,0.57686,0.58906,0.57523,0.5786,0.60326,0.62509,0.61613,0.60694,0.62563,0.6013,0.58612,0.59402,0.60107,0.58377
0.24081,0.22789,0.22099,0.21025,0.20958,0.23311,0.19774,0.24577,0.19733,0.23187,0.2419,0.22077,0.1999,0.20407,0.20506,0.20233,0.2277,0.24246,0.24143,0.043217,0.042239,0.029903,0.041886,0.031447,0.031416,0.0394,0.031135,0.025153,0.040796,0.021441,0.0303,0.038373,0.022851,-0.0058138,0.0082585,0.003034,-0.0034571,0.0108,0.58633,0.58615,0.57687,0.58772,0.57985,0.57687,0.58931,0.575,0.57845,0.60343,0.62537,0.61588,0.60677,0.62544,0.60037,0.58567,0.59347,0.60042,0.58359
0.24084,0.22802,0.22083,0.21033,0.20937,0.23301,0.19771,0.24626,0.19725,0.23145,0.24174,0.22064,0.19998,0.20401,0.20594,0.2026,0.22756,0.24295,0.24166,0.043528,0.042142,0.03021,0.04188,0.032092,0.031766,0.039141,0.03071,0.025161,0.041695,0.021875,0.029901,0.038104,0.023393,-0.0059477,0.0080091,0.0029219,-0.0036889,0.010732,0.58631,0.58635,0.57643,0.58789,0.57926,0.57659,0.58911,0.57509,0.57809,0.60333,0.62528,0.61579,0.60668,0.62529,0.6014,0.58525,0.59225,0.60084,0.58366
0.24082,0.22789,0.22099,0.21023,0.20963,0.23288,0.19773,0.24637,0.19748,0.23136,0.2418,0.22048,0.19981,0.20418,0.206,0.20271,0.22803,0.24349,0.24163,0.043226,0.04236,0.02969,0.041424,0.031566,0.031905,0.038685,0.030917,0.024598,0.041796,0.021701,0.030803,0.037944,0.02239,-0.0060009,0.0076217,0.0030299,-0.0036901,0.010787,0.58624,0.58612,0.57594,0.58733,0.57933,0.57642,0.58874,0.57556,0.57794,0.60324,0.62523,0.61552,0.60665,0.6252,0.60028,0.58496,0.59267,0.60103,0.58288
