-0.10553,0.02035,0.46577,-0.12743,0.091501,0.50655,-0.14642,0.03807,0.46428,-0.13124,0.091147,0.52228,-0.1505,0.031965,0.48032,-0.087693,0.070188,0.51905,-0.11466,0.018147,0.48132,-0.13185,0.015811,0.46442,-0.11067,0.011003,0.46732
-0.10757,0.019021,0.4638,-0.12774,0.089598,0.50471,-0.15118,0.034062,0.46134,-0.13127,0.089726,0.5202,-0.15152,0.030725,0.47848,-0.088379,0.068145,0.51639,-0.11628,0.016438,0.47867,-0.13372,0.014665,0.4619,-0.11234,0.0092036,0.46445
-0.1092,0.01726,0.46059,-0.1282,0.088125,0.50211,-0.15022,0.035849,0.45971,-0.13148,0.088342,0.51772,-0.15295,0.029515,0.47648,-0.088639,0.066204,0.51345,-0.11774,0.015452,0.47582,-0.13544,0.013188,0.45971,-0.1144,0.0077211,0.46186
-0.1112,0.015666,0.45818,-0.12858,0.086957,0.50012,-0.15156,0.034768,0.4578,-0.13168,0.086861,0.5157,-0.15511,0.027654,0.47476,-0.08943,0.063953,0.51042,-0.11972,0.013322,0.47356,-0.138,0.011793,0.4579,-0.11633,0.0063018,0.45906
-0.11335,0.01406,0.45604,-0.13106,0.083026,0.49842,-0.15302,0.033632,0.45609,-0.13183,0.085752,0.51333,-0.15628,0.026791,0.47266,-0.089896,0.062261,0.50741,-0.12157,0.011283,0.47078,-0.14028,0.010455,0.45629,-0.11846,0.0048421,0.45661
-0.1152,0.012504,0.45278,-0.13197,0.081192,0.49604,-0.15295,0.032285,0.45476,-0.13251,0.083556,0.51095,-0.15722,0.025848,0.47063,-0.090761,0.060187,0.50447,-0.12338,0.0094489,0.46814,-0.1419,0.0090476,0.45326,-0.12041,0.0029811,0.45423
-0.11699,0.010857,0.45058,-0.13273,0.079977,0.49369,-0.15432,0.031363,0.45283,-0.13299,0.082163,0.50862,-0.15878,0.024866,0.46852,-0.091495,0.059006,0.50154,-0.12521,0.0083461,0.46571,-0.14422,0.0076465,0.45247,-0.1222,0.001629,0.45133
-0.11938,0.0092415,0.4475,-0.13346,0.077586,0.49143,-0.16208,0.027343,0.45001,-0.13355,0.080706,0.50643,-0.16114,0.023377,0.46672,-0.092567,0.056591,0.49849,-0.12693,0.006636,0.46307,-0.1464,0.0066329,0.4495,-0.12466,6.2067e-05,0.44864
-0.12106,0.0077569,0.44486,-0.1298,0.082855,0.48853,-0.16324,0.026423,0.44716,-0.13415,0.079163,0.50411,-0.16248,0.022332,0.46374,-0.093591,0.053995,0.4955,-0.12868,0.0054363,0.4606,-0.14825,0.0052333,0.4475,-0.12657,-0.0013436,0.44571
-0.12294,0.0062889,0.44221,-0.13496,0.076065,0.48668,-0.1655,0.025409,0.44618,-0.13463,0.077803,0.50184,-0.16483,0.021098,0.46254,-0.094479,0.052688,0.49269,-0.13077,0.0036427,0.45812,-0.15055,0.0041215,0.4458,-0.12892,-0.0033303,0.44373
-0.12552,0.0050126,0.44011,-0.13504,0.074463,0.48434,-0.16698,0.024566,0.44377,-0.13519,0.076643,0.4996,-0.1665,0.020207,0.46001,-0.095452,0.050857,0.48985,-0.13244,0.0016292,0.45559,-0.15284,0.0032244,0.44441,-0.13106,-0.004261,0.44114
-0.12755,0.0037348,0.43722,-0.13553,0.07321,0.48209,-0.16748,0.025827,0.44409,-0.13569,0.075178,0.49733,-0.16809,0.018584,0.45846,-0.096493,0.048972,0.48672,-0.13441,0.001203,0.45331,-0.15495,0.0020204,0.4416,-0.13305,-0.0078944,0.44037
-0.12983,0.0027864,0.43543,-0.13706,0.071905,0.47972,-0.16919,0.024777,0.44235,-0.13655,0.073663,0.49498,-0.17015,0.01807,0.45629,-0.097424,0.046909,0.48361,-0.13646,-0.00072394,0.45101,-0.15719,0.0010716,0.44037,-0.13555,-0.0070659,0.43657
-0.078389,0.061784,0.52438,-0.12683,0.12806,0.55105,-0.12409,0.060802,0.50799,-0.13506,0.12821,0.56464,-0.1247,0.065822,0.52457,-0.087572,0.11869,0.57539,-0.088439,0.063676,0.53714,-0.099204,0.053499,0.51592,-0.079102,0.051531,0.52862
-0.079049,0.060262,0.52216,-0.12631,0.12689,0.54913,-0.12499,0.059534,0.50615,-0.13436,0.12693,0.56246,-0.12522,0.064716,0.52225,-0.086877,0.11682,0.57242,-0.088906,0.061792,0.53389,-0.10018,0.051976,0.51398,-0.079339,0.049966,0.52611
-0.07997,0.058113,0.51994,-0.12643,0.12504,0.5476,-0.12193,0.064806,0.50366,-0.13401,0.12545,0.56099,-0.12614,0.062975,0.52043,-0.086647,0.11442,0.57045,-0.089894,0.059617,0.53177,-0.10143,0.049814,0.51229,-0.080581,0.047621,0.52424
-0.080996,0.055731,0.51723,-0.12617,0.12326,0.54534,-0.12272,0.062687,0.50126,-0.13317,0.12378,0.55928,-0.12695,0.060981,0.5186,-0.086334,0.11248,0.56812,-0.090562,0.057594,0.52943,-0.10268,0.047953,0.50986,-0.081481,0.045388,0.52019
-0.082168,0.053908,0.51441,-0.12584,0.12183,0.54349,-0.12171,0.064361,0.49939,-0.13279,0.12223,0.55754,-0.12822,0.059302,0.51651,-0.085778,0.11074,0.5657,-0.091426,0.056215,0.52685,-0.10407,0.046227,0.50804,-0.082947,0.043166,0.51797
-0.083149,0.051785,0.51193,-0.1255,0.12025,0.54193,-0.12482,0.059542,0.49689,-0.13249,0.12045,0.55577,-0.12892,0.058039,0.51445,-0.08528,0.10832,0.56332,-0.092303,0.054085,0.52438,-0.1048,0.044395,0.50481,-0.08397,0.04079,0.515
-0.084306,0.049436,0.50907,-0.12543,0.11839,0.53979,-0.12362,0.061172,0.49523,-0.13213,0.11894,0.55407,-0.1296,0.056759,0.51228,-0.085189,0.1064,0.56065,-0.093136,0.051415,0.52193,-0.10608,0.042656,0.50217,-0.085078,0.038585,0.51242
-0.085269,0.047287,0.50629,-0.12515,0.11674,0.53757,-0.12506,0.059784,0.49254,-0.13197,0.11674,0.55212,-0.13075,0.054772,0.51021,-0.085023,0.10384,0.5583,-0.093787,0.049384,0.51938,-0.1076,0.040741,0.50028,-0.085908,0.036706,0.5092
-0.086537,0.045428,0.50371,-0.12492,0.11518,0.53579,-0.12597,0.058276,0.49095,-0.13131,0.11496,0.55027,-0.13142,0.053103,0.50793,-0.084614,0.10139,0.5557,-0.095128,0.047254,0.51673,-0.10905,0.038606,0.4977,-0.087141,0.034651,0.50595
-0.087777,0.043169,0.5004,-0.12512,0.1127,0.53361,-0.12715,0.056667,0.48842,-0.13121,0.11311,0.54842,-0.13288,0.051963,0.50595,-0.084394,0.099269,0.55317,-0.096062,0.045219,0.51418,-0.11028,0.037001,0.4949,-0.088836,0.03256,0.50414
-0.089033,0.041277,0.49794,-0.12464,0.11199,0.53176,-0.12834,0.055194,0.48696,-0.13107,0.11143,0.54649,-0.13388,0.050264,0.50391,-0.084431,0.097027,0.55071,-0.097229,0.042867,0.51177,-0.11155,0.035226,0.49233,-0.090077,0.030717,0.50053
-0.090142,0.039429,0.49526,-0.12469,0.11006,0.53,-0.12967,0.053548,0.48435,-0.13066,0.11035,0.54449,-0.13533,0.047883,0.50182,-0.084483,0.094659,0.54812,-0.098402,0.04155,0.50901,-0.11284,0.033479,0.48992,-0.091293,0.028757,0.49776
-0.09145,0.037177,0.49256,-0.12489,0.10813,0.52757,-0.13105,0.052425,0.48309,-0.13038,0.10841,0.54246,-0.1363,0.046664,0.49999,-0.084515,0.092144,0.54561,-0.09991,0.038969,0.50621,-0.11484,0.03173,0.48726,-0.092549,0.026671,0.4951
-0.093194,0.034628,0.48985,-0.1252,0.1063,0.52542,-0.13297,0.051176,0.48108,-0.13024,0.10703,0.54036,-0.13749,0.044565,0.49785,-0.084409,0.090213,0.5429,-0.10096,0.036745,0.50351,-0.11603,0.030129,0.4846,-0.094507,0.024899,0.49259
-0.094528,0.033153,0.48714,-0.12513,0.10507,0.52327,-0.13386,0.04929,0.47779,-0.13026,0.10506,0.53822,-0.13906,0.041887,0.49568,-0.084573,0.087858,0.54036,-0.10219,0.035065,0.50107,-0.11745,0.028393,0.48251,-0.095859,0.022887,0.48956
-0.096109,0.031105,0.48458,-0.12528,0.10339,0.52118,-0.1352,0.047852,0.47621,-0.13023,0.1031,0.53615,-0.14025,0.042089,0.49378,-0.084631,0.085856,0.53752,-0.10347,0.032655,0.49837,-0.11912,0.026961,0.48026,-0.097539,0.021012,0.48691
-0.095252,0.031901,0.48194,-0.12532,0.10167,0.51963,-0.13675,0.046249,0.47384,-0.13045,0.1012,0.53454,-0.14186,0.039737,0.49219,-0.085191,0.083087,0.5351,-0.10485,0.030473,0.49634,-0.12097,0.025374,0.47774,-0.099368,0.022725,0.48282
-0.099181,0.027128,0.47878,-0.12558,0.0997,0.51667,-0.13831,0.045156,0.47204,-0.13023,0.1,0.53233,-0.14254,0.039368,0.4899,-0.085147,0.081528,0.53203,-0.10597,0.029359,0.49338,-0.12257,0.023793,0.47474,-0.10061,0.017343,0.48103
-0.098487,0.027958,0.47635,-0.12576,0.098328,0.51464,-0.14,0.043958,0.47005,-0.13028,0.097993,0.53006,-0.14408,0.037323,0.48785,-0.085482,0.079371,0.52932,-0.10753,0.026985,0.49085,-0.12402,0.022162,0.47249,-0.10304,0.018815,0.47713
-0.1001,0.026376,0.47361,-0.12604,0.096612,0.51275,-0.14161,0.042576,0.4687,-0.13028,0.096629,0.52806,-0.14545,0.035957,0.48595,-0.085814,0.076846,0.52656,-0.10933,0.024603,0.48838,-0.12602,0.020646,0.47093,-0.10467,0.017278,0.47441
-0.10444,0.021885,0.47101,-0.12825,0.092485,0.51086,-0.14583,0.038032,0.46628,-0.13022,0.095222,0.52604,-0.14672,0.03523,0.48381,-0.08627,0.07492,0.52385,-0.11086,0.022837,0.48583,-0.12759,0.019313,0.46888,-0.1058,0.011874,0.47306
-0.10624,0.019909,0.46824,-0.12699,0.093496,0.50827,-0.14763,0.036592,0.46447,-0.13054,0.093165,0.52383,-0.14822,0.033251,0.4815,-0.086831,0.072291,0.52105,-0.11255,0.020409,0.48316,-0.12975,0.017769,0.46543,-0.10784,0.0099653,0.47038
-0.10553,0.020929,0.46533,-0.12726,0.091697,0.5058,-0.14955,0.035353,0.46248,-0.13094,0.091247,0.52174,-0.14974,0.032297,0.47961,-0.087255,0.071104,0.51831,-0.11424,0.019124,0.48064,-0.13164,0.016282,0.46366,-0.11053,0.011432,0.46671
-0.10728,0.019334,0.46297,-0.12763,0.090253,0.50395,-0.15089,0.034239,0.46065,-0.13117,0.089859,0.51947,-0.15136,0.030868,0.47767,-0.087939,0.068615,0.51554,-0.11593,0.016962,0.47775,-0.1334,0.014959,0.46118,-0.11208,0.0098462,0.46378
-0.10888,0.017627,0.45986,-0.128,0.088803,0.50174,-0.15254,0.032742,0.45875,-0.13129,0.088609,0.51709,-0.15246,0.030571,0.47586,-0.088434,0.067322,0.51252,-0.11766,0.015367,0.47503,-0.13543,0.01368,0.45969,-0.11427,0.0082761,0.46112
-0.11115,0.01605,0.45705,-0.12842,0.087711,0.49949,-0.15391,0.031777,0.45702,-0.13154,0.087409,0.51464,-0.15448,0.027335,0.47358,-0.089174,0.064697,0.50939,-0.11924,0.014223,0.47259,-0.1378,0.012275,0.45748,-0.1162,0.0064521,0.45861
-0.11321,0.014532,0.4555,-0.131,0.083475,0.4976,-0.15528,0.031003,0.4552,-0.13183,0.086011,0.51253,-0.15586,0.026828,0.4718,-0.089618,0.062711,0.50646,-0.12125,0.012063,0.46999,-0.13996,0.010792,0.45544,-0.11797,0.0049865,0.4558
-0.11486,0.012978,0.45239,-0.13003,0.084194,0.49488,-0.15546,0.032202,0.45345,-0.13223,0.084199,0.5103,-0.15763,0.025625,0.46996,-0.090492,0.060555,0.50364,-0.12303,0.01023,0.46746,-0.14157,0.0091785,0.45288,-0.12015,0.0030777,0.45341
-0.11688,0.011151,0.44907,-0.1305,0.083051,0.49253,-0.157,0.031067,0.45168,-0.13272,0.082538,0.50799,-0.15929,0.024718,0.46824,-0.091391,0.059167,0.50072,-0.12468,0.0088081,0.46495,-0.14402,0.0081205,0.45187,-0.12205,0.0019496,0.45061
-0.11911,0.0094599,0.4465,-0.1312,0.080686,0.49,-0.15946,0.030095,0.45101,-0.13308,0.081796,0.50575,-0.16104,0.02383,0.46634,-0.092084,0.057253,0.49766,-0.12674,0.007018,0.46223,-0.14613,0.006694,0.44899,-0.12421,0.00060978,0.44808
-0.12091,0.0079854,0.44433,-0.13394,0.078085,0.48824,-0.161,0.028654,0.44861,-0.13393,0.079568,0.50346,-0.1628,0.022272,0.4637,-0.093217,0.054824,0.49464,-0.12843,0.005809,0.45995,-0.14825,0.005639,0.44708,-0.12649,-0.0013752,0.44487
-0.12295,0.0065138,0.44139,-0.13482,0.075759,0.48573,-0.16303,0.027741,0.447,-0.13446,0.07838,0.50113,-0.16503,0.02129,0.462,-0.094295,0.053441,0.49183,-0.1303,0.0045801,0.45747,-0.15042,0.0045953,0.44541,-0.12883,-0.0025428,0.44293
-0.12542,0.0054349,0.43935,-0.13556,0.075249,0.48364,-0.16459,0.026778,0.44515,-0.13496,0.077168,0.499,-0.1668,0.020198,0.46,-0.095255,0.051334,0.48896,-0.13222,0.0034492,0.45503,-0.15249,0.0032872,0.4437,-0.13096,-0.0040943,0.44059
-0.12744,0.0041997,0.43684,-0.1365,0.073714,0.48131,-0.16737,0.025809,0.44378,-0.1355,0.075776,0.49657,-0.16844,0.019228,0.45798,-0.096035,0.04946,0.48575,-0.1344,0.00080989,0.45248,-0.15491,0.0022567,0.44147,-0.1329,-0.0054681,0.43809
-0.12951,0.0027795,0.43436,-0.13725,0.072469,0.47918,-0.1691,0.024772,0.44212,-0.13621,0.07426,0.49441,-0.16871,0.019876,0.45726,-0.09731,0.047679,0.48271,-0.13618,-0.00069133,0.45006,-0.15709,0.0011712,0.43982,-0.13467,-0.0090094,0.43723
-0.079935,0.05992,0.52779,-0.12773,0.12656,0.55338,-0.12544,0.059493,0.51027,-0.13616,0.12704,0.56669,-0.12594,0.06455,0.5268,-0.089163,0.11706,0.57804,-0.090144,0.061804,0.54017,-0.10062,0.051586,0.51892,-0.080583,0.049435,0.53167
-0.080277,0.058593,0.52499,-0.12717,0.12572,0.55089,-0.12586,0.058915,0.50789,-0.13555,0.12581,0.5645,-0.12667,0.06285,0.52448,-0.088306,0.11568,0.57506,-0.090573,0.059998,0.53703,-0.10109,0.05038,0.51625,-0.080631,0.048269,0.52825
-0.080818,0.056846,0.5214,-0.12682,0.12429,0.54853,-0.12665,0.057373,0.50599,-0.13474,0.12467,0.56239,-0.12715,0.062366,0.52231,-0.087701,0.11334,0.57246,-0.090972,0.058364,0.5339,-0.10211,0.048815,0.51363,-0.081525,0.046435,0.52671
-0.081663,0.054644,0.51872,-0.12656,0.12287,0.54696,-0.12754,0.055214,0.50315,-0.13388,0.12311,0.56046,-0.12776,0.060349,0.5199,-0.087119,0.11153,0.5699,-0.091572,0.056324,0.53114,-0.10325,0.046994,0.51131,-0.08224,0.044126,0.52229
-0.082899,0.052957,0.51595,-0.12631,0.1216,0.54489,-0.1306,0.051091,0.50243,-0.1335,0.12154,0.55896,-0.12904,0.058589,0.51818,-0.08661,0.10948,0.56778,-0.092527,0.054516,0.529,-0.10452,0.045202,0.50875,-0.083663,0.041655,0.51963
-0.083549,0.051483,0.51245,-0.12589,0.11977,0.54232,-0.12983,0.053174,0.49877,-0.13294,0.12007,0.55685,-0.12962,0.05679,0.51571,-0.086298,0.10685,0.56469,-0.093196,0.052746,0.52576,-0.10531,0.043743,0.5054,-0.084138,0.040106,0.51574
-0.084847,0.04871,0.51036,-0.12588,0.1178,0.54061,-0.13121,0.050733,0.49673,-0.13283,0.11808,0.55533,-0.13082,0.055446,0.51365,-0.086075,0.10469,0.56238,-0.094018,0.050483,0.52373,-0.10643,0.04193,0.50314,-0.085521,0.038111,0.51342
-0.085692,0.046573,0.5071,-0.12546,0.11615,0.53832,-0.13248,0.049185,0.49445,-0.13257,0.1158,0.55331,-0.13138,0.053839,0.51133,-0.085835,0.10245,0.56001,-0.094811,0.048246,0.52101,-0.10779,0.040259,0.50018,-0.086379,0.036244,0.51037
-0.086824,0.044883,0.50389,-0.12527,0.11475,0.53614,-0.13354,0.048204,0.49215,-0.13171,0.11491,0.55103,-0.13187,0.052597,0.50874,-0.085208,0.10133,0.55668,-0.095458,0.046588,0.5176,-0.1093,0.038276,0.49769,-0.08773,0.034382,0.50711
-0.088052,0.042921,0.50133,-0.12511,0.11246,0.53387,-0.13487,0.046807,0.49013,-0.13144,0.11311,0.54913,-0.13321,0.050965,0.50678,-0.084934,0.098437,0.55416,-0.096752,0.044051,0.51515,-0.11042,0.036641,0.49505,-0.089168,0.032347,0.50384
-0.089324,0.041174,0.49869,-0.12499,0.11141,0.53204,-0.13595,0.045747,0.48809,-0.13122,0.11162,0.54709,-0.1344,0.049729,0.50466,-0.084885,0.096323,0.55155,-0.097818,0.042034,0.51248,-0.11164,0.034863,0.49317,-0.090439,0.030212,0.50105
-0.09023,0.039389,0.49551,-0.12473,0.10977,0.52969,-0.1376,0.044335,0.48574,-0.13089,0.10986,0.54481,-0.13549,0.047628,0.50196,-0.084624,0.094529,0.54831,-0.098453,0.041447,0.50923,-0.11283,0.033475,0.48987,-0.091282,0.028556,0.49745
-0.091554,0.036978,0.49293,-0.12503,0.10795,0.52751,-0.13892,0.043162,0.48369,-0.13078,0.1079,0.54272,-0.13655,0.046457,0.50026,-0.084698,0.091835,0.54608,-0.099937,0.038646,0.50668,-0.11489,0.031744,0.48746,-0.09257,0.026677,0.49521
-0.093056,0.034694,0.48978,-0.12528,0.10634,0.52545,-0.1405,0.041491,0.48167,-0.13021,0.10706,0.54036,-0.13746,0.045173,0.49816,-0.084504,0.090202,0.54297,-0.10107,0.037039,0.50378,-0.11626,0.030094,0.48492,-0.094353,0.024703,0.49248
-0.094661,0.033068,0.48722,-0.12513,0.10522,0.52364,-0.14182,0.040246,0.47962,-0.13057,0.10441,0.53869,-0.13912,0.042964,0.49614,-0.084623,0.087214,0.54088,-0.10273,0.034381,0.50149,-0.11757,0.02844,0.48237,-0.095957,0.02291,0.49006
-0.096215,0.031113,0.48468,-0.12534,0.1034,0.52122,-0.14339,0.038058,0.47769,-0.13018,0.10323,0.53642,-0.14012,0.042213,0.49401,-0.084654,0.085695,0.53751,-0.10361,0.032497,0.49857,-0.11909,0.026824,0.48011,-0.097583,0.021021,0.48713
-0.097649,0.029229,0.482,-0.12546,0.10135,0.51941,-0.14505,0.036966,0.47585,-0.13029,0.10165,0.53463,-0.14181,0.040746,0.49229,-0.085186,0.083114,0.5351,-0.10501,0.030869,0.49642,-0.1209,0.02536,0.47748,-0.098792,0.019334,0.4841
-0.096795,0.029876,0.47942,-0.12554,0.099622,0.51676,-0.14681,0.0358,0.47382,-0.1304,0.099979,0.53247,-0.14303,0.038147,0.49019,-0.085633,0.081293,0.53235,-0.10631,0.028575,0.49375,-0.12263,0.023805,0.47497,-0.10128,0.020708,0.47981
-0.09851,0.027965,0.47646,-0.12582,0.098267,0.51492,-0.14831,0.034268,0.47191,-0.13024,0.098196,0.53035,-0.1441,0.036682,0.48809,-0.085412,0.079368,0.52946,-0.10792,0.026357,0.49102,-0.12431,0.022168,0.47262,-0.10312,0.018614,0.4771
-0.10011,0.026377,0.47363,-0.12617,0.096337,0.51271,-0.14971,0.033331,0.46986,-0.13018,0.096672,0.52812,-0.14598,0.035125,0.48592,-0.085754,0.07726,0.52659,-0.1094,0.024849,0.48842,-0.12595,0.020712,0.47063,-0.1047,0.017321,0.47424
-0.10192,0.02455,0.47168,-0.12657,0.095164,0.51045,-0.15383,0.029842,0.47043,-0.13033,0.095034,0.52598,-0.14712,0.035573,0.48402,-0.086235,0.075161,0.52387,-0.11091,0.022475,0.48583,-0.12771,0.019281,0.46863,-0.10642,0.015255,0.47167
-0.10362,0.022659,0.46846,-0.12692,0.093535,0.50831,-0.15333,0.03073,0.46675,-0.13056,0.093382,0.52407,-0.14857,0.033037,0.48189,-0.086919,0.072067,0.52118,-0.11248,0.02064,0.48349,-0.13017,0.017878,0.4664,-0.10845,0.013354,0.46923
-0.10541,0.020825,0.46524,-0.12727,0.091986,0.50605,-0.15494,0.030069,0.46425,-0.13068,0.091715,0.52177,-0.14989,0.031747,0.47951,-0.087308,0.070749,0.51827,-0.11427,0.018645,0.48062,-0.13172,0.016292,0.46394,-0.11044,0.011729,0.46636
-0.10731,0.019224,0.46269,-0.12761,0.09055,0.50394,-0.15692,0.028698,0.46292,-0.1312,0.089751,0.51947,-0.15141,0.031275,0.47765,-0.08799,0.068268,0.5155,-0.11609,0.01692,0.47777,-0.13336,0.014955,0.46105,-0.11214,0.0098865,0.46382
-0.10914,0.017745,0.46035,-0.12793,0.088917,0.50161,-0.15856,0.02722,0.46097,-0.1313,0.088926,0.51708,-0.15243,0.030482,0.47577,-0.088504,0.066127,0.51239,-0.11756,0.015782,0.47516,-0.13529,0.013665,0.45919,-0.11419,0.0082651,0.4611
-0.1112,0.016058,0.45727,-0.12848,0.087294,0.4994,-0.16311,0.024147,0.46204,-0.13156,0.087178,0.51471,-0.15426,0.028509,0.47359,-0.089128,0.065009,0.50943,-0.11926,0.01407,0.47263,-0.13777,0.0121,0.45702,-0.11599,0.0068192,0.45829
