-0.10399,0.040065,0.49807
-0.1053,0.038221,0.49507
-0.10011,0.041213,0.49151
-0.10123,0.039924,0.48786
-0.10241,0.037983,0.48457
-0.10401,0.036264,0.48249
-0.10493,0.034951,0.47914
-0.10657,0.033304,0.47678
-0.10773,0.031431,0.47389
-0.10918,0.029826,0.47132
-0.11076,0.028402,0.46814
-0.11238,0.026967,0.46561
-0.11381,0.025414,0.46229
-0.11518,0.023453,0.45956
-0.093144,0.077887,0.55978
-0.092473,0.077809,0.55598
-0.092922,0.075739,0.55364
-0.093062,0.073926,0.54986
-0.09326,0.071779,0.54772
-0.093331,0.069786,0.5448
-0.093917,0.067512,0.54217
-0.094007,0.065543,0.53884
-0.094766,0.063599,0.53701
-0.095046,0.061718,0.53384
-0.095842,0.059687,0.53142
-0.096344,0.057665,0.52847
-0.09702,0.055647,0.52558
-0.097795,0.053465,0.52305
-0.098189,0.051974,0.51996
-0.098919,0.049569,0.51712
-0.099909,0.047298,0.51492
-0.10085,0.045955,0.51209
-0.10194,0.043829,0.5092
-0.10298,0.041701,0.50648
-0.10388,0.040049,0.50358
-0.098997,0.043756,0.49978
-0.10005,0.041578,0.49662
-0.10111,0.040091,0.49411
-0.10237,0.037869,0.49114
-0.10366,0.036219,0.48858
-0.10497,0.034933,0.48512
-0.10609,0.032394,0.48226
-0.10747,0.031343,0.47984
-0.10893,0.029446,0.47639
-0.11005,0.027786,0.47411
-0.11167,0.026407,0.47079
-0.11299,0.024735,0.46805
-0.11462,0.023819,0.46544
-0.11619,0.022073,0.4626
-0.094969,0.076292,0.56278
-0.094654,0.075374,0.55926
-0.094826,0.073341,0.55676
-0.094784,0.071758,0.55341
-0.094912,0.06974,0.5513
-0.095209,0.067801,0.54809
-0.095748,0.065376,0.54535
-0.095963,0.063673,0.54274
-0.096541,0.061603,0.54017
-0.096843,0.059622,0.53738
-0.097106,0.05719,0.53412
-0.09817,0.055223,0.53186
-0.098966,0.053452,0.52924
-0.099671,0.05111,0.52699
-0.099894,0.049229,0.5232
-0.10088,0.047131,0.52107
-0.10161,0.045707,0.51806
-0.096715,0.049489,0.51468
-0.097546,0.04719,0.51176
-0.098384,0.045219,0.50843
-0.099694,0.04329,0.5064
-0.10045,0.041442,0.50301
-0.10133,0.039654,0.49985
-0.10263,0.037524,0.49762
-0.10364,0.0358,0.49433
-0.10507,0.034206,0.49194
-0.10652,0.032394,0.48958
-0.10769,0.030571,0.48649
-0.10888,0.028692,0.48343
-0.10993,0.026886,0.48041
-0.11179,0.025538,0.47804
-0.11277,0.024219,0.47467
-0.1143,0.022903,0.47195
-0.11606,0.020735,0.46852
-0.1174,0.019592,0.4662
-0.097285,0.07422,0.56591
-0.096636,0.073218,0.56238
-0.096587,0.071613,0.55984
-0.09643,0.069816,0.55693
-0.096954,0.067519,0.55441
-0.097088,0.065732,0.55102
-0.097601,0.063592,0.54848
-0.097962,0.061635,0.54613
-0.092865,0.065299,0.5426
-0.093409,0.063242,0.54019
-0.094,0.060863,0.53771
-0.095349,0.05787,0.53542
-0.094847,0.057095,0.53209
-0.095488,0.054953,0.52976
-0.096131,0.053274,0.52667
-0.096955,0.050968,0.52418
-0.097622,0.048972,0.52086
-0.098493,0.046967,0.51839
-0.099373,0.044915,0.51507
-0.099871,0.043107,0.51197
-0.10119,0.040852,0.50988
-0.10197,0.038803,0.50643
-0.10344,0.037031,0.50435
-0.10421,0.035423,0.50109
-0.10548,0.033337,0.49835
-0.10649,0.031722,0.49547
-0.10796,0.03016,0.49282
-0.10901,0.02798,0.49024
-0.11041,0.026403,0.48718
-0.1114,0.025251,0.48422
-0.11291,0.023133,0.48168
-0.1144,0.021483,0.47875
-0.1158,0.020519,0.47578
-0.11772,0.018631,0.47371
-0.11918,0.017089,0.4707
-0.099112,0.072407,0.56854
-0.09876,0.071371,0.56551
-0.098775,0.069448,0.563
-0.098255,0.067734,0.5597
-0.098955,0.065673,0.55783
-0.099342,0.063715,0.55528
-0.099642,0.06152,0.55243
-0.10002,0.059637,0.54905
-0.10065,0.057175,0.54685
-0.10082,0.055357,0.54386
-0.10145,0.053059,0.54145
-0.10181,0.050848,0.53852
-0.10245,0.048801,0.53635
-0.10325,0.047217,0.53328
-0.10402,0.044798,0.53063
-0.09861,0.048618,0.52701
-0.099419,0.046658,0.52422
-0.10031,0.044105,0.52161
-0.101,0.042854,0.51851
-0.10192,0.040839,0.51585
-0.10315,0.038319,0.51376
-0.1041,0.03671,0.51013
-0.10514,0.034807,0.50755
-0.10611,0.033082,0.5047
-0.10711,0.031109,0.50234
-0.10841,0.029565,0.49962
-0.10956,0.027095,0.49611
-0.11085,0.025858,0.494
-0.11206,0.023667,0.49077
-0.11352,0.022824,0.48824
-0.11475,0.021061,0.4852
-0.11619,0.01925,0.48248
-0.11745,0.017807,0.47986
-0.11913,0.015648,0.4773
-0.12053,0.014167,0.47376
-0.10149,0.070502,0.57196
-0.10103,0.069559,0.56888
-0.10085,0.067394,0.56608
-0.10101,0.065686,0.56376
-0.10133,0.063527,0.56134
-0.10123,0.061491,0.5577
-0.10166,0.059354,0.55556
-0.10209,0.05755,0.5529
-0.10266,0.055127,0.55031
-0.10304,0.053305,0.54735
-0.10353,0.050709,0.54475
-0.10412,0.048829,0.54219
-0.10416,0.047034,0.53905
-0.10521,0.044554,0.53611
-0.10583,0.042946,0.53352
-0.10685,0.040699,0.53139
-0.10753,0.038829,0.52834
-0.10206,0.042208,0.52469
-0.10326,0.040328,0.5227
-0.10415,0.038334,0.52004
-0.10471,0.036376,0.51676
-0.10574,0.034312,0.51396
-0.10701,0.032653,0.5113
-0.10787,0.030412,0.50877
-0.10888,0.028717,0.50598
-0.11007,0.027178,0.50281
-0.11148,0.025228,0.50052
-0.11265,0.023418,0.49752
-0.11368,0.022134,0.49426
-0.11544,0.01974,0.49227
-0.11676,0.017746,0.48904
-0.11786,0.016533,0.48604
-0.11924,0.014943,0.48288
-0.12092,0.014094,0.48036
-0.12246,0.01255,0.47757
-0.10381,0.06859,0.5755
-0.10324,0.067793,0.57223
-0.10301,0.066159,0.56915
-0.10325,0.063477,0.56645
-0.10318,0.061917,0.56371
-0.10388,0.059293,0.56147
-0.10371,0.057502,0.55901
-0.10447,0.055109,0.55622
-0.10483,0.052775,0.55357
-0.1055,0.051159,0.55114
-0.099982,0.054898,0.54775
-0.10023,0.052695,0.54453
-0.10076,0.050314,0.54207
-0.1015,0.048029,0.53977
-0.10182,0.046229,0.53682
-0.10248,0.044057,0.53443
-0.10351,0.041802,0.53114
-0.10438,0.03957,0.52855
-0.10515,0.037956,0.52618
-0.10584,0.036119,0.52324
-0.10686,0.033839,0.52046
-0.10771,0.032732,0.51792
-0.1087,0.029978,0.51527
-0.10985,0.028205,0.51178
-0.11088,0.026751,0.50937
-0.11205,0.024425,0.50634
-0.11338,0.022769,0.50407
-0.11447,0.021516,0.50135
-0.11577,0.019767,0.49902
-0.11725,0.01764,0.49571
-0.11846,0.016006,0.49319
-0.11965,0.014511,0.48986
-0.12119,0.012311,0.48777
-0.12258,0.011398,0.48425
-0.12431,0.0098889,0.48182
-0.1063,0.066433,0.57861
-0.10541,0.065543,0.57518
-0.10536,0.063772,0.5722
-0.10547,0.06187,0.57004
-0.10587,0.059456,0.56777
-0.10595,0.057484,0.56502
-0.10629,0.055232,0.56256
-0.10662,0.053059,0.55918
-0.10728,0.050842,0.55683
-0.10738,0.048798,0.55403
-0.10788,0.046712,0.55136
-0.10861,0.044674,0.54814
-0.10906,0.042757,0.54614
-0.10969,0.040605,0.54308
-0.10858,0.044111,0.54739
-0.1088,0.042269,0.54442
-0.10968,0.040638,0.54191
-0.11042,0.038505,0.53916
-0.11105,0.036718,0.53644
-0.11197,0.033858,0.53438
-0.11281,0.031963,0.53165
-0.11384,0.030314,0.52921
-0.11479,0.028396,0.52627
-0.11592,0.025962,0.52303
-0.11667,0.024808,0.52022
-0.1175,0.022671,0.51685
-0.11886,0.020785,0.51546
-0.11945,0.019236,0.5121
-0.12057,0.017686,0.50931
-0.12199,0.015573,0.50665
-0.12328,0.013573,0.50325
-0.12489,0.012262,0.50144
-0.12633,0.010477,0.49927
-0.12762,0.0086444,0.49672
-0.1293,0.0069065,0.49375
-0.10869,0.06443,0.58142
-0.10795,0.06364,0.57819
-0.10786,0.062266,0.57575
-0.10794,0.059803,0.57289
-0.10785,0.057617,0.5702
-0.10852,0.055115,0.56812
-0.10842,0.053484,0.56489
-0.10875,0.051297,0.5625
-0.10954,0.048999,0.56032
-0.1098,0.046858,0.55707
-0.11012,0.045184,0.55463
-0.11091,0.042918,0.55238
-0.11144,0.040339,0.5492
-0.11223,0.038384,0.54625
-0.11269,0.036665,0.54355
-0.11345,0.034467,0.54103
-0.11442,0.032489,0.53827
-0.11279,0.036311,0.54231
-0.11372,0.03459,0.54019
-0.11458,0.032359,0.5378
-0.11485,0.030324,0.53467
-0.11741,0.027932,0.53333
-0.11819,0.025549,0.53005
-0.11936,0.023352,0.52739
-0.12069,0.021057,0.52481
-0.12163,0.020054,0.52214
-0.1228,0.017749,0.51956
-0.12344,0.016302,0.51596
-0.12358,0.015274,0.51346
-0.12438,0.013516,0.51005
-0.12628,0.011756,0.50801
-0.12756,0.0098975,0.50538
-0.12847,0.0084768,0.50274
-0.13001,0.0060378,0.50023
-0.13099,0.0049942,0.49712
-0.11092,0.06312,0.58502
-0.11036,0.062099,0.58145
-0.11033,0.059816,0.57871
-0.11031,0.057797,0.57596
-0.1107,0.05549,0.57342
-0.11075,0.053581,0.57113
-0.11122,0.051317,0.56834
-0.11138,0.049213,0.5654
-0.11154,0.047421,0.56297
-0.11238,0.044804,0.5605
-0.1128,0.042866,0.55784
-0.11324,0.040703,0.55484
-0.10782,0.04359,0.55321
-0.10828,0.041847,0.54943
-0.10915,0.039343,0.5473
-0.10959,0.037608,0.54473
-0.11044,0.035175,0.54205
-0.11077,0.033478,0.53886
-0.1119,0.030919,0.53667
-0.11288,0.02949,0.53353
-0.1137,0.027217,0.53178
-0.11475,0.025012,0.52889
-0.11568,0.023249,0.52584
-0.11648,0.02168,0.52322
-0.11757,0.019085,0.52023
-0.11871,0.017382,0.51766
-0.12009,0.015784,0.51455
-0.12093,0.014344,0.51197
-0.12252,0.012292,0.50915
-0.12373,0.010507,0.50691
-0.12506,0.0090236,0.50343
-0.12649,0.0068272,0.50086
-0.12788,0.0055608,0.49865
-0.12954,0.0043223,0.4961
-0.13045,0.0026017,0.4929
-0.11355,0.060855,0.58692
-0.11301,0.059827,0.5843
-0.11279,0.057995,0.58171
-0.11319,0.055376,0.5794
-0.11322,0.053833,0.57701
-0.11344,0.051418,0.57405
-0.11369,0.049349,0.57145
-0.11411,0.04686,0.56926
-0.11411,0.045442,0.56624
-0.11469,0.042595,0.56353
-0.11499,0.040773,0.56056
-0.11584,0.03871,0.55853
-0.11006,0.041749,0.55589
-0.11065,0.039516,0.55343
-0.11137,0.037387,0.55004
-0.11206,0.035352,0.54802
-0.11262,0.033443,0.54556
-0.11361,0.031176,0.54271
-0.11416,0.029145,0.54015
-0.11511,0.027055,0.53705
-0.11596,0.025481,0.53502
-0.11706,0.022971,0.53202
-0.11825,0.020599,0.52989
-0.11877,0.018676,0.52638
-0.12012,0.016909,0.52427
-0.12097,0.015342,0.52097
-0.12268,0.013442,0.51846
-0.12359,0.011703,0.51548
-0.12492,0.010176,0.51323
-0.12609,0.0082736,0.51015
-0.12741,0.0063111,0.50748
-0.12908,0.0052946,0.50498
-0.13037,0.0033525,0.50191
-0.13191,0.0018062,0.49978
-0.13281,0.00026921,0.49656
-0.11579,0.058978,0.58994
-0.11572,0.05775,0.58754
-0.11558,0.05581,0.58464
-0.11559,0.053802,0.58201
-0.11565,0.051572,0.57924
-0.11612,0.049495,0.5769
-0.11636,0.047364,0.57443
-0.1166,0.045282,0.57196
-0.11675,0.043303,0.56953
-0.11723,0.041084,0.56658
-0.1178,0.039147,0.56417
-0.11843,0.036594,0.56145
-0.11247,0.03966,0.55946
-0.11327,0.037009,0.55655
-0.11407,0.035073,0.5545
-0.11492,0.032865,0.55188
-0.11514,0.031128,0.54821
-0.11616,0.028814,0.5458
-0.11694,0.026927,0.54309
-0.11778,0.024738,0.54138
-0.11846,0.02314,0.53807
-0.11962,0.020631,0.53547
-0.12043,0.018942,0.53267
-0.12154,0.016843,0.53015
-0.12258,0.014742,0.52713
-0.12377,0.012767,0.52478
-0.12486,0.011069,0.52146
-0.12623,0.0092089,0.51929
-0.12749,0.0074974,0.5163
-0.12871,0.0058136,0.51407
-0.13004,0.004355,0.51097
-0.13114,0.0028881,0.50822
-0.13275,0.0010881,0.5052
-0.13426,-0.00076054,0.50326
-0.1354,-0.0020089,0.50015
-0.11824,0.057354,0.59302
-0.11827,0.05599,0.58992
-0.11812,0.05408,0.58723
-0.1183,0.052114,0.5851
-0.11813,0.05019,0.58229
-0.11871,0.048001,0.57982
-0.11894,0.045469,0.57734
-0.11917,0.043352,0.57454
-0.11321,0.046534,0.57276
-0.1136,0.044348,0.57004
-0.11419,0.041901,0.56766
-0.11472,0.039972,0.56536
-0.11595,0.036659,0.56228
-0.11557,0.035612,0.5601
-0.11629,0.033244,0.55731
-0.11697,0.030979,0.55407
-0.118,0.029102,0.5518
-0.1187,0.026847,0.54896
-0.11927,0.024963,0.54626
-0.11994,0.022755,0.54352
-0.12072,0.020684,0.54126
-0.12195,0.018671,0.53788
-0.12311,0.016726,0.53619
-0.12392,0.014998,0.53259
-0.12519,0.012744,0.53075
-0.1264,0.01062,0.52806
-0.1275,0.00878,0.52548
-0.12852,0.0072776,0.52256
-0.13002,0.0057171,0.51964
-0.13118,0.0038914,0.51685
-0.13247,0.0019908,0.51428
-0.13379,0.00054191,0.51127
-0.13561,-0.00080849,0.50884
-0.13686,-0.0027791,0.50616
-0.1383,-0.0047205,0.5036
-0.12117,0.05545,0.5953
-0.12087,0.054053,0.59257
-0.12087,0.052412,0.59
-0.12072,0.050669,0.58776
-0.12101,0.048427,0.58533
-0.12078,0.045875,0.58266
-0.12123,0.044094,0.57975
-0.12164,0.041782,0.57726
-0.12187,0.039292,0.5747
-0.12196,0.043638,0.57908
-0.12184,0.041909,0.57607
-0.12223,0.039258,0.57369
-0.12306,0.037087,0.57148
-0.12347,0.034778,0.56866
-0.12402,0.032333,0.56639
-0.12495,0.030388,0.56383
-0.1252,0.028482,0.56116
-0.12582,0.027072,0.55846
-0.12636,0.024765,0.55558
-0.12758,0.021256,0.55363
-0.12804,0.019828,0.55086
-0.12914,0.017664,0.54844
-0.12962,0.015392,0.54595
-0.1304,0.013828,0.54316
-0.13135,0.011785,0.54046
-0.13245,0.0091062,0.53795
-0.13333,0.0074985,0.53512
-0.13424,0.0060323,0.53207
-0.1353,0.0044421,0.52925
-0.13651,0.0025682,0.52704
-0.13795,0.00089499,0.52373
-0.13954,-0.0022558,0.52149
-0.14006,-0.0031825,0.51798
-0.14187,-0.0048809,0.51664
-0.14387,-0.0071057,0.51431
-0.12366,0.054218,0.5983
-0.12332,0.052871,0.59524
-0.12349,0.050806,0.59275
-0.12371,0.048514,0.59031
-0.12354,0.046479,0.58751
-0.12375,0.04481,0.5855
-0.12401,0.042501,0.58291
-0.12422,0.040127,0.57993
-0.12454,0.037715,0.57697
-0.11874,0.040859,0.57569
-0.11931,0.038309,0.57342
-0.11957,0.036113,0.57026
-0.12044,0.033705,0.56833
-0.12089,0.031461,0.56591
-0.12135,0.02928,0.56297
-0.12231,0.026565,0.56056
-0.12303,0.025041,0.55725
-0.1237,0.022559,0.55507
-0.12457,0.020609,0.55322
-0.1253,0.018522,0.54945
-0.12638,0.016233,0.54747
-0.12735,0.01459,0.54496
-0.12861,0.012397,0.54244
-0.12991,0.01037,0.54029
-0.13085,0.0083551,0.53699
-0.13186,0.0065893,0.53465
-0.1324,0.0051635,0.53147
-0.13419,0.0030163,0.52908
-0.13554,0.00087558,0.52635
-0.13664,-0.00016299,0.52373
-0.13783,-0.0020953,0.52085
-0.13935,-0.0035844,0.51808
-0.14085,-0.0054743,0.51596
-0.14229,-0.0068346,0.51273
-0.1436,-0.008644,0.51005
-0.12644,0.052531,0.60127
-0.12605,0.051119,0.59774
-0.12561,0.049358,0.59493
-0.12652,0.046785,0.59289
-0.12639,0.045108,0.5906
-0.12644,0.042524,0.58758
-0.12691,0.040114,0.58512
-0.12706,0.038011,0.58277
-0.12757,0.036104,0.58055
-0.12786,0.034064,0.57809
-0.12812,0.031774,0.5749
-0.12875,0.029776,0.57236
-0.12303,0.031928,0.57159
-0.12356,0.029965,0.56836
-0.1243,0.027115,0.56585
-0.1251,0.024825,0.56284
-0.12555,0.02291,0.56023
-0.12636,0.020681,0.55816
-0.12714,0.018612,0.55505
-0.12824,0.016368,0.55301
-0.12909,0.014268,0.5499
-0.12981,0.012855,0.54772
-0.13096,0.010369,0.54483
-0.13238,0.0082355,0.54276
-0.13348,0.006518,0.54036
-0.13456,0.0043973,0.53748
-0.13617,0.0025386,0.53526
-0.137,0.00085025,0.53198
-0.1382,-0.00068131,0.52975
-0.13953,-0.0022046,0.52654
-0.14118,-0.004594,0.52438
-0.14226,-0.0060643,0.52154
-0.14362,-0.0079287,0.51917
-0.14487,-0.0095908,0.51589
-0.14644,-0.010991,0.51358
-0.12931,0.05072,0.60296
-0.12903,0.049288,0.60093
-0.12898,0.047126,0.59775
-0.12937,0.045001,0.5956
-0.12918,0.04312,0.59286
-0.12953,0.040874,0.59051
-0.13003,0.038344,0.58813
-0.13,0.03658,0.586
-0.12404,0.039359,0.58479
-0.1245,0.036697,0.58146
-0.12457,0.034737,0.57891
-0.1253,0.032396,0.57663
-0.12558,0.029922,0.57368
-0.12634,0.027718,0.57107
-0.12684,0.02548,0.56849
-0.12766,0.023306,0.56597
-0.12839,0.020642,0.56337
-0.12923,0.018639,0.56085
-0.13003,0.016624,0.55815
-0.13047,0.014643,0.55535
-0.13175,0.012631,0.55369
-0.13265,0.010518,0.55032
-0.13388,0.0083186,0.54807
-0.13517,0.0062496,0.5459
-0.13629,0.0042838,0.54298
-0.1376,0.0024794,0.54071
-0.13855,0.00059677,0.53748
-0.13997,-0.0010815,0.53575
-0.14119,-0.0034187,0.53255
-0.14235,-0.0043679,0.53006
-0.14396,-0.0067251,0.52693
-0.14523,-0.0085331,0.52411
-0.14649,-0.01012,0.52188
-0.14783,-0.011405,0.5196
-0.14936,-0.013033,0.51689
-0.13194,0.049225,0.60539
-0.13166,0.04777,0.60338
-0.13201,0.045443,0.60103
-0.13216,0.043379,0.59781
-0.13217,0.041382,0.59549
-0.13235,0.039006,0.5929
-0.13233,0.037042,0.59063
-0.13285,0.034619,0.58806
-0.13307,0.032493,0.5853
-0.12715,0.035041,0.58412
-0.12782,0.032589,0.58163
-0.12794,0.030968,0.57897
-0.12851,0.028118,0.57641
-0.12914,0.025974,0.57385
-0.12967,0.023233,0.57106
-0.13077,0.020745,0.56914
-0.13108,0.019193,0.56636
-0.13222,0.016704,0.56365
-0.13291,0.014887,0.56085
-0.13379,0.012699,0.55839
-0.13468,0.010891,0.5563
-0.13563,0.008495,0.5534
-0.13671,0.0067506,0.55096
-0.13801,0.0045198,0.5484
-0.13935,0.0024316,0.54541
-0.14039,0.00086974,0.54324
-0.14128,-0.0012322,0.54075
-0.14263,-0.0029813,0.53796
-0.14381,-0.0044647,0.53529
-0.14534,-0.0066504,0.53311
-0.14685,-0.0085777,0.53
-0.14841,-0.010301,0.52624
-0.1499,-0.012209,0.52506
-0.15105,-0.013685,0.52246
-0.15241,-0.015318,0.51949
-0.13053,0.051721,0.60943
-0.12999,0.050571,0.60649
-0.12993,0.047757,0.60396
-0.1285,0.047177,0.60162
-0.13012,0.044164,0.59958
-0.12997,0.041479,0.59683
-0.13008,0.039262,0.59412
-0.13062,0.036769,0.59234
-0.12957,0.035465,0.58917
-0.12999,0.033455,0.58673
-0.13076,0.031096,0.58507
-0.1311,0.028824,0.58161
-0.13149,0.026549,0.57951
-0.13184,0.024091,0.57585
-0.13267,0.021357,0.5743
-0.13362,0.019399,0.5719
-0.13405,0.016749,0.56864
-0.13512,0.015155,0.56646
-0.13555,0.012954,0.56359
-0.13672,0.011102,0.56099
-0.13769,0.0088407,0.55907
-0.13878,0.0065591,0.5562
-0.13981,0.004616,0.55385
-0.14092,0.0029327,0.55058
-0.14204,0.0012496,0.54852
-0.14346,-0.0009954,0.54565
-0.14436,-0.0031947,0.54294
-0.14546,-0.0048578,0.54114
-0.14705,-0.0066853,0.53801
-0.14832,-0.0089201,0.53571
-0.14971,-0.010565,0.53201
-0.15094,-0.011749,0.53022
-0.15276,-0.013951,0.52713
-0.15415,-0.015523,0.52527
-0.15529,-0.017164,0.52198
-0.13208,0.051076,0.61183
-0.13299,0.048284,0.60909
-0.13172,0.04754,0.60698
-0.13303,0.043774,0.60426
-0.13272,0.042034,0.60184
-0.13296,0.039685,0.59954
-0.13298,0.037559,0.59681
-0.13211,0.036318,0.59476
-0.13256,0.033926,0.59201
-0.13295,0.031209,0.58912
-0.1334,0.029069,0.58736
-0.13422,0.02661,0.58482
-0.13445,0.024555,0.58201
-0.13509,0.022036,0.57911
-0.13573,0.019837,0.577
-0.13672,0.017085,0.57436
-0.13697,0.015589,0.57176
-0.13808,0.012845,0.56893
-0.13859,0.010897,0.56605
-0.13963,0.0090399,0.56412
-0.14077,0.0068486,0.56174
-0.1418,0.0051959,0.559
-0.14295,0.0026818,0.55629
-0.14373,0.000804,0.55362
-0.14523,-0.0013032,0.55058
-0.14644,-0.0030415,0.54849
-0.14783,-0.0051301,0.54614
-0.14906,-0.0069747,0.54308
-0.14989,-0.0090994,0.54062
-0.15153,-0.010799,0.53809
-0.15281,-0.01209,0.53531
-0.15426,-0.014427,0.53259
-0.15574,-0.016136,0.53008
-0.15731,-0.01721,0.52787
-0.15849,-0.018857,0.52495
-0.13634,0.048147,0.61445
-0.13591,0.046831,0.61157
-0.13559,0.044867,0.60876
-0.13595,0.042219,0.60692
-0.13586,0.040265,0.6045
-0.13614,0.037802,0.60186
-0.13502,0.036859,0.59967
-0.13515,0.034498,0.59714
-0.13539,0.032086,0.5944
-0.13623,0.029308,0.59256
-0.13653,0.02729,0.58931
-0.13673,0.025146,0.58721
-0.1375,0.022164,0.58444
-0.13766,0.02032,0.58141
-0.13878,0.017715,0.57932
-0.13934,0.015815,0.5768
-0.13987,0.013953,0.57414
-0.14082,0.011411,0.57116
-0.1416,0.0094436,0.56899
-0.14273,0.0071445,0.56664
-0.14395,0.0047406,0.56416
-0.14471,0.0027525,0.5617
-0.1464,0.00070208,0.55953
-0.14678,-0.00071526,0.55579
-0.14787,-0.0025091,0.554
-0.14927,-0.0049245,0.55058
-0.15079,-0.0066465,0.54842
-0.15165,-0.0088947,0.54538
-0.15288,-0.010672,0.54315
-0.15445,-0.012611,0.54073
-0.15602,-0.013995,0.53821
-0.15751,-0.016014,0.53557
-0.15881,-0.017462,0.53268
-0.16026,-0.019133,0.53031
-0.16192,-0.020437,0.52842
-0.13968,0.046269,0.61678
-0.13781,0.046133,0.61439
-0.13737,0.043975,0.61124
-0.13926,0.040353,0.60955
-0.13922,0.038681,0.60705
-0.13791,0.037389,0.60453
-0.13791,0.035296,0.60195
-0.13832,0.032405,0.60011
-0.13845,0.030541,0.59672
-0.13891,0.027923,0.59457
-0.13959,0.02549,0.59227
-0.13978,0.022723,0.58896
-0.14041,0.020919,0.58724
-0.14094,0.018415,0.58444
-0.1417,0.01631,0.58139
-0.14266,0.013926,0.57927
-0.14283,0.011582,0.57628
-0.14395,0.009543,0.57392
-0.14479,0.0073061,0.57164
-0.14582,0.0053136,0.56874
-0.14683,0.0033481,0.56629
-0.14801,0.0012101,0.56419
-0.14833,-0.00061312,0.561
-0.14981,-0.0026325,0.55914
