-0.091813,0.036619,0.49358,-0.1252,0.10758,0.5282,-0.13178,0.051931,0.48331,-0.13085,0.10788,0.54303,-0.15665,0.05082,0.49608,-0.1104,0.104,0.54734,-0.13701,0.045473,0.50037,-0.08472,0.092224,0.54644,-0.09993,0.038912,0.50696,-0.11482,0.031275,0.48831,-0.092973,0.026273,0.49595,-0.13905,0.042651,0.48391
-0.093252,0.034501,0.49044,-0.12528,0.10609,0.52596,-0.13303,0.050682,0.48128,-0.13044,0.10636,0.54088,-0.15738,0.050135,0.49457,-0.11038,0.10235,0.54518,-0.1378,0.044647,0.49867,-0.084759,0.089208,0.54374,-0.10138,0.036276,0.50436,-0.11637,0.029973,0.48538,-0.094535,0.024445,0.49301,-0.1404,0.041066,0.48195
-0.094869,0.032676,0.48793,-0.12538,0.10449,0.524,-0.13404,0.048844,0.47844,-0.13059,0.10459,0.53878,-0.15899,0.048182,0.49258,-0.11026,0.10023,0.54317,-0.13919,0.043131,0.4966,-0.084696,0.087052,0.54115,-0.10273,0.034302,0.50181,-0.11786,0.027982,0.48294,-0.096426,0.022482,0.49053,-0.14177,0.039678,0.47988
-0.096472,0.030537,0.4857,-0.12554,0.10277,0.52192,-0.13576,0.047704,0.47729,-0.13052,0.1027,0.53705,-0.16026,0.046978,0.49104,-0.11024,0.098407,0.54047,-0.14068,0.040737,0.49448,-0.085102,0.085056,0.53839,-0.10397,0.031929,0.49921,-0.11939,0.026431,0.48109,-0.097723,0.020615,0.48783,-0.14368,0.03803,0.47847
-0.095448,0.031449,0.48292,-0.1257,0.10073,0.52034,-0.13698,0.046487,0.4753,-0.1308,0.10108,0.53544,-0.16174,0.045598,0.48978,-0.11016,0.096767,0.53846,-0.14189,0.039724,0.49309,-0.085701,0.082422,0.53626,-0.10532,0.029634,0.49727,-0.12113,0.024936,0.47792,-0.099837,0.021987,0.48362,-0.14527,0.036389,0.47619
-0.09697,0.029838,0.4801,-0.1257,0.099414,0.51761,-0.13869,0.044943,0.47246,-0.13058,0.099602,0.53298,-0.16265,0.045529,0.48749,-0.11024,0.094791,0.53561,-0.1432,0.038017,0.49049,-0.085523,0.080553,0.53285,-0.10663,0.028218,0.49409,-0.12294,0.023407,0.47576,-0.10134,0.020476,0.4805,-0.14666,0.035581,0.4741
-0.10133,0.0249,0.47675,-0.12595,0.097965,0.51552,-0.14024,0.043613,0.47085,-0.13039,0.097921,0.53087,-0.16413,0.044074,0.48583,-0.1103,0.092827,0.53321,-0.14434,0.036284,0.48851,-0.085868,0.079201,0.53019,-0.10802,0.02653,0.49177,-0.12437,0.022047,0.47315,-0.10285,0.015275,0.47882,-0.14834,0.034316,0.4724
-0.099969,0.025772,0.4737,-0.12625,0.096517,0.51354,-0.14185,0.042194,0.46894,-0.1306,0.095932,0.52868,-0.16542,0.043043,0.48392,-0.11062,0.090588,0.53082,-0.14607,0.034638,0.48656,-0.086144,0.076037,0.52737,-0.10949,0.024819,0.48918,-0.12624,0.020592,0.47134,-0.10486,0.016827,0.47522,-0.14998,0.032882,0.47042
-0.10201,0.024066,0.4721,-0.12678,0.094301,0.51103,-0.14304,0.040904,0.46681,-0.13043,0.094806,0.52664,-0.16683,0.042232,0.48207,-0.11046,0.08898,0.52842,-0.14711,0.034838,0.48449,-0.086582,0.073844,0.52463,-0.11094,0.022907,0.48661,-0.12775,0.018914,0.46908,-0.10679,0.014663,0.47248,-0.15168,0.031778,0.4688
-0.10376,0.022148,0.46898,-0.12711,0.093392,0.50918,-0.14481,0.039593,0.46609,-0.13098,0.092419,0.52436,-0.16827,0.040682,0.48048,-0.11075,0.087303,0.52592,-0.14876,0.033187,0.48221,-0.086967,0.072455,0.52185,-0.11266,0.021686,0.48406,-0.1304,0.01741,0.46726,-0.10862,0.012932,0.46954,-0.15349,0.030416,0.46693
-0.10553,0.02035,0.46577,-0.12743,0.091501,0.50655,-0.1466,0.038345,0.46434,-0.13124,0.091147,0.52228,-0.17008,0.039161,0.47875,-0.11104,0.085082,0.52353,-0.1505,0.031965,0.48032,-0.087693,0.070188,0.51905,-0.11466,0.018147,0.48132,-0.13185,0.015811,0.46442,-0.11067,0.011003,0.46732,-0.15542,0.029407,0.46549
-0.10757,0.019021,0.4638,-0.12774,0.089598,0.50471,-0.15118,0.034062,0.46134,-0.13127,0.089726,0.5202,-0.17106,0.039421,0.47733,-0.11133,0.083237,0.5211,-0.15152,0.030725,0.47848,-0.088379,0.068145,0.51639,-0.11628,0.016438,0.47867,-0.13372,0.014665,0.4619,-0.11234,0.0092036,0.46445,-0.15984,0.026114,0.46622
-0.1092,0.01726,0.46059,-0.1282,0.088125,0.50211,-0.15022,0.035849,0.45971,-0.13148,0.088342,0.51772,-0.17266,0.037898,0.47551,-0.11156,0.081771,0.51849,-0.15295,0.029515,0.47648,-0.088639,0.066204,0.51345,-0.11774,0.015452,0.47582,-0.13544,0.013188,0.45971,-0.1144,0.0077211,0.46186,-0.16155,0.025076,0.46397
-0.1112,0.015666,0.45818,-0.12858,0.086957,0.50012,-0.1512,0.035321,0.45712,-0.13168,0.086861,0.5157,-0.17409,0.036924,0.47379,-0.11208,0.080347,0.51621,-0.15511,0.027654,0.47476,-0.08943,0.063953,0.51042,-0.11972,0.013322,0.47356,-0.138,0.011793,0.4579,-0.11633,0.0063018,0.45906,-0.16056,0.026416,0.45995
-0.11335,0.01406,0.45604,-0.13106,0.083026,0.49842,-0.15294,0.03419,0.45521,-0.13183,0.085752,0.51333,-0.17564,0.035819,0.47231,-0.11257,0.077883,0.51337,-0.15628,0.026791,0.47266,-0.089896,0.062261,0.50741,-0.12157,0.011283,0.47078,-0.14028,0.010455,0.45629,-0.11846,0.0048421,0.45661,-0.16252,0.025191,0.45801
-0.1152,0.012504,0.45278,-0.13197,0.081192,0.49604,-0.15444,0.0331,0.45326,-0.13251,0.083556,0.51095,-0.17679,0.035611,0.47065,-0.11282,0.076537,0.51075,-0.15722,0.025848,0.47063,-0.090761,0.060187,0.50447,-0.12338,0.0094489,0.46814,-0.1419,0.0090476,0.45326,-0.12041,0.0029811,0.45423,-0.16447,0.023945,0.45626
-0.11699,0.010857,0.45058,-0.13273,0.079977,0.49369,-0.15826,0.030795,0.45359,-0.13299,0.082163,0.50862,-0.17823,0.034874,0.46903,-0.1135,0.07491,0.50809,-0.16036,0.02398,0.47034,-0.091495,0.059006,0.50154,-0.12521,0.0083461,0.46571,-0.14422,0.0076465,0.45247,-0.1222,0.001629,0.45133,-0.16921,0.02106,0.45738
-0.11938,0.0092415,0.4475,-0.13346,0.077586,0.49143,-0.16208,0.027343,0.45001,-0.13355,0.080706,0.50643,-0.18039,0.033322,0.46645,-0.11397,0.07335,0.50554,-0.16114,0.023377,0.46672,-0.092567,0.056591,0.49849,-0.12693,0.006636,0.46307,-0.1464,0.0066329,0.4495,-0.12466,6.2067e-05,0.44864,-0.17146,0.019947,0.45658
-0.12106,0.0077569,0.44486,-0.1298,0.082855,0.48853,-0.1635,0.026362,0.4472,-0.13415,0.079163,0.50411,-0.18172,0.032426,0.4635,-0.11461,0.071119,0.50286,-0.16257,0.022384,0.46392,-0.093591,0.053995,0.4955,-0.12868,0.0054363,0.4606,-0.14825,0.0052333,0.4475,-0.12657,-0.0013436,0.44571,-0.17275,0.019086,0.45355
-0.12294,0.0062889,0.44221,-0.13496,0.076065,0.48668,-0.16603,0.025325,0.44618,-0.13463,0.077803,0.50184,-0.18428,0.031398,0.46258,-0.11555,0.069413,0.50032,-0.16508,0.021309,0.46281,-0.094479,0.052688,0.49269,-0.13077,0.0036427,0.45812,-0.15055,0.0041215,0.4458,-0.12892,-0.0033303,0.44373,-0.17535,0.018081,0.45272
-0.12552,0.0050126,0.44011,-0.13504,0.074463,0.48434,-0.16783,0.024476,0.44389,-0.13519,0.076643,0.4996,-0.18601,0.030556,0.46015,-0.11614,0.068043,0.49779,-0.16688,0.020421,0.46052,-0.095452,0.050857,0.48985,-0.13244,0.0016292,0.45559,-0.15284,0.0032244,0.44441,-0.13106,-0.004261,0.44114,-0.17703,0.017257,0.45021
-0.12755,0.0037348,0.43722,-0.13565,0.072905,0.48188,-0.16748,0.025827,0.44409,-0.13569,0.075178,0.49733,-0.18586,0.030597,0.46145,-0.11695,0.066302,0.49499,-0.16761,0.020285,0.45992,-0.096493,0.048972,0.48672,-0.13441,0.001203,0.45331,-0.15495,0.0020204,0.4416,-0.13305,-0.0078944,0.44037,-0.17866,0.016138,0.44861
-0.12983,0.0027864,0.43543,-0.13706,0.071905,0.47972,-0.16919,0.024777,0.44235,-0.13655,0.073663,0.49498,-0.18777,0.029326,0.45991,-0.11783,0.064815,0.49265,-0.16956,0.019297,0.45826,-0.097424,0.046909,0.48361,-0.13646,-0.00072394,0.45101,-0.15719,0.0010716,0.44037,-0.13555,-0.0070659,0.43657,-0.18076,0.015454,0.44691
-0.078389,0.061784,0.52438,-0.12683,0.12806,0.55105,-0.12409,0.060802,0.50799,-0.13506,0.12821,0.56464,-0.14403,0.067274,0.51715,-0.11523,0.12711,0.57207,-0.1247,0.065822,0.52457,-0.087572,0.11869,0.57539,-0.088439,0.063676,0.53714,-0.099204,0.053499,0.51592,-0.079102,0.051531,0.52862,-0.12615,0.057414,0.50976
-0.079049,0.060262,0.52216,-0.12631,0.12689,0.54913,-0.12499,0.059534,0.50615,-0.13436,0.12693,0.56246,-0.14458,0.066441,0.51484,-0.11436,0.12615,0.56953,-0.12522,0.064716,0.52225,-0.086877,0.11682,0.57242,-0.088906,0.061792,0.53389,-0.10018,0.051976,0.51398,-0.079339,0.049966,0.52611,-0.12705,0.056146,0.50792
-0.07997,0.058113,0.51994,-0.12643,0.12504,0.5476,-0.12193,0.064806,0.50366,-0.13401,0.12545,0.56099,-0.146,0.064812,0.51312,-0.11373,0.12395,0.56782,-0.12614,0.062975,0.52043,-0.086647,0.11442,0.57045,-0.089894,0.059617,0.53177,-0.10143,0.049814,0.51229,-0.080581,0.047621,0.52424,-0.12778,0.05469,0.50528
-0.080996,0.055731,0.51723,-0.12617,0.12326,0.54534,-0.12272,0.062687,0.50126,-0.13317,0.12378,0.55928,-0.147,0.063085,0.51146,-0.11316,0.1224,0.56566,-0.12695,0.060981,0.5186,-0.086334,0.11248,0.56812,-0.090562,0.057594,0.52943,-0.10268,0.047953,0.50986,-0.081481,0.045388,0.52019,-0.12914,0.053217,0.50386
-0.082168,0.053908,0.51441,-0.12584,0.12183,0.54349,-0.12171,0.064361,0.49939,-0.13279,0.12223,0.55754,-0.14759,0.06263,0.50994,-0.11282,0.12043,0.56354,-0.12822,0.059302,0.51651,-0.085778,0.11074,0.5657,-0.091426,0.056215,0.52685,-0.10407,0.046227,0.50804,-0.082947,0.043166,0.51797,-0.1281,0.054813,0.4998
-0.083149,0.051785,0.51193,-0.1255,0.12025,0.54193,-0.12482,0.059542,0.49689,-0.13249,0.12045,0.55577,-0.14881,0.060359,0.5081,-0.11242,0.11836,0.56157,-0.12892,0.058039,0.51445,-0.08528,0.10832,0.56332,-0.092303,0.054085,0.52438,-0.1048,0.044395,0.50481,-0.08397,0.04079,0.515,-0.13195,0.050295,0.49909
-0.084306,0.049436,0.50907,-0.12543,0.11839,0.53979,-0.12362,0.061172,0.49523,-0.13213,0.11894,0.55407,-0.14986,0.058558,0.50616,-0.11179,0.11671,0.55944,-0.1296,0.056759,0.51228,-0.085189,0.1064,0.56065,-0.093136,0.051415,0.52193,-0.10608,0.042656,0.50217,-0.085078,0.038585,0.51242,-0.13074,0.051728,0.49576
-0.085269,0.047287,0.50629,-0.12515,0.11674,0.53757,-0.12506,0.059784,0.49254,-0.13197,0.11674,0.55212,-0.15113,0.057493,0.50439,-0.11137,0.11477,0.55737,-0.13075,0.054772,0.51021,-0.085023,0.10384,0.5583,-0.093787,0.049384,0.51938,-0.1076,0.040741,0.50028,-0.085908,0.036706,0.5092,-0.13203,0.050123,0.49371
-0.086537,0.045428,0.50371,-0.12492,0.11518,0.53579,-0.12597,0.058276,0.49095,-0.13131,0.11496,0.55027,-0.15187,0.056408,0.50278,-0.11099,0.11284,0.55524,-0.13142,0.053103,0.50793,-0.084614,0.10139,0.5557,-0.095128,0.047254,0.51673,-0.10905,0.038606,0.4977,-0.087141,0.034651,0.50595,-0.13326,0.048938,0.49185
-0.087777,0.043169,0.5004,-0.12512,0.1127,0.53361,-0.12715,0.056667,0.48842,-0.13121,0.11311,0.54842,-0.15271,0.054896,0.50093,-0.11087,0.11077,0.55302,-0.13288,0.051963,0.50595,-0.084394,0.099269,0.55317,-0.096062,0.045219,0.51418,-0.11028,0.037001,0.4949,-0.088836,0.03256,0.50414,-0.13453,0.047083,0.48956
-0.089033,0.041277,0.49794,-0.12464,0.11199,0.53176,-0.12834,0.055194,0.48696,-0.13107,0.11143,0.54649,-0.15394,0.05376,0.49917,-0.11048,0.10901,0.55092,-0.13388,0.050264,0.50391,-0.084431,0.097027,0.55071,-0.097229,0.042867,0.51177,-0.11155,0.035226,0.49233,-0.090077,0.030717,0.50053,-0.1357,0.045881,0.4876
-0.090142,0.039429,0.49526,-0.12469,0.11006,0.53,-0.12967,0.053548,0.48435,-0.13066,0.11035,0.54449,-0.15493,0.052065,0.49736,-0.11021,0.10694,0.54874,-0.13533,0.047883,0.50182,-0.084483,0.094659,0.54812,-0.098402,0.04155,0.50901,-0.11284,0.033479,0.48992,-0.091293,0.028757,0.49776,-0.13748,0.044279,0.48531
-0.09145,0.037177,0.49256,-0.12489,0.10813,0.52757,-0.13105,0.052425,0.48309,-0.13038,0.10841,0.54246,-0.15642,0.050686,0.49573,-0.1101,0.10509,0.54665,-0.1363,0.046664,0.49999,-0.084515,0.092144,0.54561,-0.09991,0.038969,0.50621,-0.11484,0.03173,0.48726,-0.092549,0.026671,0.4951,-0.13878,0.043124,0.4832
-0.093194,0.034628,0.48985,-0.1252,0.1063,0.52542,-0.13297,0.051176,0.48108,-0.13024,0.10703,0.54036,-0.15747,0.049805,0.4937,-0.11003,0.10265,0.5444,-0.13749,0.044565,0.49785,-0.084409,0.090213,0.5429,-0.10096,0.036745,0.50351,-0.11603,0.030129,0.4846,-0.094507,0.024899,0.49259,-0.1403,0.041409,0.48139
-0.094528,0.033153,0.48714,-0.12513,0.10507,0.52327,-0.13386,0.04929,0.47779,-0.13026,0.10506,0.53822,-0.15837,0.0491,0.49226,-0.11007,0.10044,0.54219,-0.13906,0.041887,0.49568,-0.084573,0.087858,0.54036,-0.10219,0.035065,0.50107,-0.11745,0.028393,0.48251,-0.095859,0.022887,0.48956,-0.14181,0.040015,0.47934
-0.096109,0.031105,0.48458,-0.12528,0.10339,0.52118,-0.1352,0.047852,0.47621,-0.13023,0.1031,0.53615,-0.15963,0.04813,0.49049,-0.10976,0.099375,0.53945,-0.14025,0.042089,0.49378,-0.084631,0.085856,0.53752,-0.10347,0.032655,0.49837,-0.11912,0.026961,0.48026,-0.097539,0.021012,0.48691,-0.14324,0.038021,0.47742
-0.095252,0.031901,0.48194,-0.12532,0.10167,0.51963,-0.13675,0.046249,0.47384,-0.13045,0.1012,0.53454,-0.16138,0.046202,0.48897,-0.10986,0.09722,0.53755,-0.14186,0.039737,0.49219,-0.085191,0.083087,0.5351,-0.10485,0.030473,0.49634,-0.12097,0.025374,0.47774,-0.099368,0.022725,0.48282,-0.14497,0.036776,0.47558
-0.099181,0.027128,0.47878,-0.12558,0.0997,0.51667,-0.13831,0.045156,0.47204,-0.13023,0.1,0.53233,-0.16258,0.04498,0.48682,-0.10976,0.095301,0.53487,-0.14254,0.039368,0.4899,-0.085147,0.081528,0.53203,-0.10597,0.029359,0.49338,-0.12257,0.023793,0.47474,-0.10061,0.017343,0.48103,-0.14652,0.036122,0.47395
-0.098487,0.027958,0.47635,-0.12576,0.098328,0.51464,-0.14,0.043958,0.47005,-0.13028,0.097993,0.53006,-0.16383,0.044657,0.485,-0.11004,0.093357,0.53244,-0.14408,0.037323,0.48785,-0.085482,0.079371,0.52932,-0.10753,0.026985,0.49085,-0.12402,0.022162,0.47249,-0.10304,0.018815,0.47713,-0.1482,0.034503,0.47182
-0.1001,0.026376,0.47361,-0.12604,0.096612,0.51275,-0.14161,0.042576,0.4687,-0.13028,0.096629,0.52806,-0.16506,0.04425,0.48346,-0.1102,0.091445,0.53016,-0.14545,0.035957,0.48595,-0.085814,0.076846,0.52656,-0.10933,0.024603,0.48838,-0.12602,0.020646,0.47093,-0.10467,0.017278,0.47441,-0.14963,0.033617,0.46989
-0.10444,0.021885,0.47101,-0.12825,0.092485,0.51086,-0.14583,0.038032,0.46628,-0.13022,0.095222,0.52604,-0.16687,0.04186,0.48165,-0.11046,0.089646,0.52775,-0.14672,0.03523,0.48381,-0.08627,0.07492,0.52385,-0.11086,0.022837,0.48583,-0.12759,0.019313,0.46888,-0.1058,0.011874,0.47306,-0.15383,0.029983,0.47076
-0.10624,0.019909,0.46824,-0.12699,0.093496,0.50827,-0.14763,0.036592,0.46447,-0.13054,0.093165,0.52383,-0.16806,0.041167,0.47988,-0.11041,0.087926,0.52526,-0.14822,0.033251,0.4815,-0.086831,0.072291,0.52105,-0.11255,0.020409,0.48316,-0.12975,0.017769,0.46543,-0.10784,0.0099653,0.47038,-0.15617,0.028706,0.46968
-0.10553,0.020929,0.46533,-0.12726,0.091697,0.5058,-0.14955,0.035353,0.46248,-0.13094,0.091247,0.52174,-0.16949,0.040432,0.47823,-0.1107,0.085414,0.52285,-0.14974,0.032297,0.47961,-0.087255,0.071104,0.51831,-0.11424,0.019124,0.48064,-0.13164,0.016282,0.46366,-0.11053,0.011432,0.46671,-0.1575,0.027391,0.4667
-0.10728,0.019334,0.46297,-0.12763,0.090253,0.50395,-0.14998,0.035277,0.45944,-0.13117,0.089859,0.51947,-0.1709,0.03943,0.47668,-0.11092,0.083735,0.52028,-0.15136,0.030868,0.47767,-0.087939,0.068615,0.51554,-0.11593,0.016962,0.47775,-0.1334,0.014959,0.46118,-0.11208,0.0098462,0.46378,-0.15687,0.028445,0.4627
-0.10888,0.017627,0.45986,-0.128,0.088803,0.50174,-0.15153,0.034639,0.45773,-0.13129,0.088609,0.51709,-0.17257,0.03787,0.47495,-0.11136,0.082103,0.51777,-0.15246,0.030571,0.47586,-0.088434,0.067322,0.51252,-0.11766,0.015367,0.47503,-0.13543,0.01368,0.45969,-0.11427,0.0082761,0.46112,-0.15852,0.027785,0.46101
-0.11115,0.01605,0.45705,-0.12842,0.087711,0.49949,-0.15347,0.033029,0.45587,-0.13154,0.087409,0.51464,-0.17391,0.037137,0.47343,-0.1118,0.081024,0.51522,-0.15448,0.027335,0.47358,-0.089174,0.064697,0.50939,-0.11924,0.014223,0.47259,-0.1378,0.012275,0.45748,-0.1162,0.0064521,0.45861,-0.16044,0.026649,0.45929
-0.11321,0.014532,0.4555,-0.131,0.083475,0.4976,-0.15766,0.030368,0.45648,-0.13183,0.086011,0.51253,-0.17529,0.036581,0.47186,-0.11231,0.079049,0.51256,-0.15586,0.026828,0.4718,-0.089618,0.062711,0.50646,-0.12125,0.012063,0.46999,-0.13996,0.010792,0.45544,-0.11797,0.0049865,0.4558,-0.1657,0.023195,0.46085
-0.11486,0.012978,0.45239,-0.13003,0.084194,0.49488,-0.15546,0.032202,0.45345,-0.13223,0.084199,0.5103,-0.17691,0.03531,0.47014,-0.11289,0.077047,0.50997,-0.15632,0.026628,0.46958,-0.090492,0.060555,0.50364,-0.12303,0.01023,0.46746,-0.14157,0.0091785,0.45288,-0.12015,0.0030777,0.45341,-0.16754,0.022278,0.45924
-0.11688,0.011151,0.44907,-0.1305,0.083051,0.49253,-0.15771,0.030871,0.45192,-0.13272,0.082538,0.50799,-0.17841,0.034433,0.46849,-0.11328,0.075189,0.50739,-0.15929,0.024718,0.46824,-0.091391,0.059167,0.50072,-0.12468,0.0088081,0.46495,-0.14402,0.0081205,0.45187,-0.12205,0.0019496,0.45061,-0.16936,0.021214,0.45753
-0.11911,0.0094599,0.4465,-0.1312,0.080686,0.49,-0.15946,0.030095,0.45101,-0.13308,0.081796,0.50575,-0.18012,0.033577,0.46693,-0.11381,0.072749,0.50469,-0.16104,0.02383,0.46634,-0.092084,0.057253,0.49766,-0.12674,0.007018,0.46223,-0.14613,0.006694,0.44899,-0.12421,0.00060978,0.44808,-0.171,0.02041,0.456
-0.12091,0.0079854,0.44433,-0.13394,0.078085,0.48824,-0.1613,0.02883,0.44866,-0.13393,0.079568,0.50346,-0.18189,0.032268,0.46448,-0.11454,0.071357,0.50209,-0.16285,0.022555,0.46396,-0.093217,0.054824,0.49464,-0.12843,0.005809,0.45995,-0.14825,0.005639,0.44708,-0.12649,-0.0013752,0.44487,-0.17273,0.019084,0.4535
-0.12295,0.0065138,0.44139,-0.13482,0.075759,0.48573,-0.16363,0.027875,0.44704,-0.13446,0.07838,0.50113,-0.18428,0.031357,0.46293,-0.11502,0.070118,0.49948,-0.16519,0.021616,0.46236,-0.094295,0.053441,0.49183,-0.1303,0.0045801,0.45747,-0.15042,0.0045953,0.44541,-0.12883,-0.0025428,0.44293,-0.17516,0.018196,0.45198
-0.12542,0.0054349,0.43935,-0.13556,0.075249,0.48364,-0.16518,0.027006,0.44548,-0.13496,0.077168,0.499,-0.18453,0.031158,0.4624,-0.1159,0.068367,0.49702,-0.16659,0.020838,0.4609,-0.095255,0.051334,0.48896,-0.13222,0.0034492,0.45503,-0.15249,0.0032872,0.4437,-0.13096,-0.0040943,0.44059,-0.17699,0.017254,0.45013
-0.12744,0.0041997,0.43684,-0.1365,0.073714,0.48131,-0.16737,0.025809,0.44378,-0.1355,0.075776,0.49657,-0.18611,0.030072,0.46092,-0.11657,0.066747,0.49423,-0.16849,0.019786,0.45914,-0.096035,0.04946,0.48575,-0.1344,0.00080989,0.45248,-0.15491,0.0022567,0.44147,-0.1329,-0.0054681,0.43809,-0.17869,0.016463,0.44832
-0.12951,0.0027795,0.43436,-0.13733,0.072225,0.47908,-0.16872,0.025141,0.44209,-0.13621,0.07426,0.49441,-0.18763,0.029128,0.45946,-0.11762,0.065325,0.49186,-0.16871,0.019876,0.45726,-0.09731,0.047679,0.48271,-0.13618,-0.00069133,0.45006,-0.15709,0.0011712,0.43982,-0.13467,-0.0090094,0.43723,-0.18068,0.015447,0.44671
-0.079935,0.05992,0.52779,-0.12773,0.12656,0.55338,-0.12337,0.062796,0.50849,-0.13616,0.12704,0.56669,-0.14537,0.06622,0.51921,-0.11649,0.12626,0.57413,-0.12594,0.06455,0.5268,-0.089163,0.11706,0.57804,-0.090144,0.061804,0.54017,-0.10062,0.051586,0.51892,-0.080583,0.049435,0.53167,-0.12544,0.05941,0.51026
-0.080277,0.058593,0.52499,-0.12717,0.12572,0.55089,-0.11925,0.068537,0.50813,-0.13555,0.12581,0.5645,-0.14591,0.065817,0.51714,-0.11559,0.12456,0.57195,-0.12667,0.06285,0.52448,-0.088306,0.11568,0.57506,-0.090573,0.059998,0.53703,-0.10109,0.05038,0.51625,-0.080631,0.048269,0.52825,-0.12592,0.058226,0.50797
