-0.097021,0.029694,0.47998,-0.12576,0.09945,0.51758,-0.1386,0.045018,0.47259,-0.13047,0.099535,0.53251,-0.11008,0.094912,0.53532,-0.085698,0.080807,0.53243,-0.10648,0.028304,0.49389,-0.12284,0.023444,0.47576,-0.091351,0.068827,0.52044,-0.10142,0.020307,0.48033
-0.098711,0.027684,0.47712,-0.12586,0.097907,0.51546,-0.14,0.043532,0.47089,-0.13028,0.097893,0.53052,-0.11022,0.09307,0.53293,-0.08588,0.079317,0.52977,-0.10783,0.026649,0.49139,-0.12442,0.021941,0.47319,-0.091593,0.066948,0.51731,-0.10317,0.018758,0.47761
-0.10006,0.02577,0.47366,-0.12609,0.096348,0.51345,-0.14151,0.042411,0.46886,-0.13038,0.095944,0.52847,-0.11029,0.090664,0.53063,-0.085967,0.076143,0.52702,-0.10936,0.024876,0.48888,-0.12619,0.020549,0.47136,-0.092292,0.065016,0.51591,-0.10471,0.016589,0.47501
-0.10199,0.024148,0.47217,-0.12672,0.094215,0.51097,-0.14311,0.040993,0.46687,-0.1302,0.094918,0.52633,-0.11045,0.089121,0.52826,-0.086371,0.074038,0.5242,-0.11084,0.023031,0.48638,-0.12779,0.018964,0.46903,-0.092953,0.062687,0.51194,-0.10673,0.014608,0.47236
-0.1037,0.022298,0.46913,-0.12711,0.09317,0.50902,-0.14485,0.039524,0.46602,-0.13078,0.092478,0.52405,-0.11069,0.087485,0.52566,-0.087178,0.072627,0.52154,-0.11233,0.021713,0.4838,-0.13036,0.01746,0.46727,-0.093061,0.060753,0.50953,-0.1084,0.012934,0.46948
-0.10559,0.020407,0.46578,-0.12723,0.091492,0.50655,-0.14682,0.038356,0.46322,-0.131,0.091189,0.52189,-0.11084,0.085176,0.52331,-0.087685,0.07039,0.51876,-0.11435,0.018079,0.48112,-0.13187,0.015916,0.46436,-0.093918,0.058722,0.50677,-0.11063,0.010997,0.46717
-0.10749,0.019022,0.46382,-0.12776,0.08936,0.5045,-0.14863,0.037238,0.46167,-0.13115,0.089763,0.51993,-0.11109,0.083237,0.52089,-0.088201,0.068099,0.51594,-0.11629,0.016584,0.47852,-0.13372,0.014665,0.4619,-0.096045,0.05736,0.5037,-0.1121,0.0090843,0.4643
-0.10913,0.017183,0.46056,-0.12824,0.087994,0.50199,-0.15011,0.035853,0.45976,-0.13124,0.088295,0.51758,-0.11142,0.081919,0.51823,-0.088525,0.066246,0.51313,-0.11756,0.015585,0.47557,-0.13553,0.01328,0.45971,-0.083812,0.065831,0.49836,-0.11436,0.0076961,0.46178
-0.11126,0.015722,0.45819,-0.12855,0.086944,0.50001,-0.15184,0.034623,0.45735,-0.13136,0.086913,0.51513,-0.11188,0.080389,0.51599,-0.089286,0.063941,0.51003,-0.11956,0.01344,0.47323,-0.13809,0.0118,0.45789,-0.084525,0.064211,0.49534,-0.11578,0.0031292,0.45958
-0.11337,0.013992,0.45597,-0.12933,0.085492,0.49801,-0.15395,0.033225,0.456,-0.1317,0.085827,0.51296,-0.11246,0.078215,0.51291,-0.089958,0.062384,0.50706,-0.12112,0.011365,0.47022,-0.14015,0.010304,0.45634,-0.085517,0.062466,0.49256,-0.11822,0.0046515,0.45651
-0.11515,0.012528,0.45283,-0.13007,0.08388,0.49558,-0.1558,0.032076,0.45397,-0.13235,0.083544,0.51075,-0.11287,0.076819,0.51043,-0.090565,0.060171,0.50416,-0.12311,0.00957,0.46788,-0.14178,0.0089722,0.45331,-0.08607,0.060529,0.4897,-0.11994,9.1351e-05,0.45542
-0.11699,0.010784,0.45051,-0.13045,0.08257,0.49335,-0.15768,0.030994,0.45237,-0.1329,0.082223,0.50842,-0.1133,0.07497,0.50779,-0.091419,0.059219,0.50136,-0.12497,0.0083832,0.46545,-0.14411,0.0076464,0.45247,-0.087766,0.059008,0.48706,-0.12154,-0.0013631,0.45227
-0.11938,0.0092416,0.44751,-0.13128,0.080437,0.49059,-0.1597,0.030171,0.45111,-0.13342,0.080742,0.50616,-0.11366,0.073239,0.50535,-0.092321,0.056615,0.49835,-0.12652,0.0066473,0.46292,-0.14634,0.0066169,0.44951,-0.088524,0.05708,0.48364,-0.12416,-0.002761,0.44973
-0.12124,0.0079703,0.44494,-0.12979,0.08276,0.48848,-0.16134,0.028989,0.44885,-0.13396,0.079224,0.50385,-0.11473,0.07134,0.50269,-0.093381,0.054021,0.49526,-0.12871,0.0054504,0.46019,-0.14827,0.0053354,0.44744,-0.089501,0.055249,0.48063,-0.126,-0.0041338,0.44658
-0.12315,0.0063306,0.44212,-0.13053,0.08102,0.486,-0.16377,0.027836,0.44743,-0.13446,0.077867,0.50158,-0.11546,0.069488,0.50005,-0.094194,0.052907,0.49225,-0.13028,0.0037853,0.45761,-0.15048,0.0041418,0.44578,-0.090444,0.053706,0.47836,-0.12844,-0.0054999,0.44517
-0.12545,0.0050809,0.44019,-0.13156,0.080076,0.48391,-0.16546,0.026849,0.44527,-0.13505,0.076661,0.49945,-0.11599,0.068099,0.49757,-0.09544,0.050987,0.4898,-0.13213,0.0017644,0.45514,-0.15279,0.0031825,0.44444,-0.091966,0.051914,0.4751,-0.13065,-0.0066383,0.44244
-0.12766,0.0038757,0.43727,-0.13236,0.079109,0.48166,-0.16758,0.025908,0.44413,-0.1357,0.075346,0.49714,-0.11668,0.066163,0.49477,-0.096169,0.048957,0.48622,-0.13428,0.0011774,0.45322,-0.15499,0.0019577,0.44166,-0.09271,0.050424,0.47163,-0.1328,-0.007988,0.44033
-0.12988,0.0027705,0.43538,-0.13329,0.077719,0.47945,-0.16935,0.024855,0.44233,-0.13643,0.07364,0.49495,-0.11777,0.064878,0.49253,-0.097148,0.046583,0.48375,-0.13651,-0.00047812,0.45058,-0.1573,0.00093688,0.44044,-0.093917,0.049119,0.46882,-0.13517,-0.0091364,0.43822
-0.078357,0.061671,0.52421,-0.12667,0.12799,0.55104,-0.12414,0.060671,0.50781,-0.13455,0.1283,0.56414,-0.11508,0.12718,0.57183,-0.087333,0.11877,0.57504,-0.088302,0.063797,0.53642,-0.099161,0.05345,0.51598,-0.087291,0.10466,0.56369,-0.078821,0.051703,0.52864
-0.078949,0.060112,0.52204,-0.12622,0.12677,0.54909,-0.12486,0.059445,0.50605,-0.13406,0.12709,0.562,-0.11408,0.12621,0.56936,-0.086838,0.1168,0.57208,-0.08875,0.06198,0.53367,-0.10016,0.051868,0.51406,-0.087511,0.10325,0.56119,-0.079454,0.049922,0.52608
-0.079853,0.058079,0.51991,-0.12634,0.12494,0.54754,-0.1259,0.057913,0.50397,-0.13362,0.12567,0.56046,-0.11353,0.12397,0.56765,-0.086649,0.11463,0.57027,-0.089686,0.059733,0.53155,-0.10151,0.049902,0.51221,-0.087933,0.10108,0.55971,-0.080506,0.04768,0.52418
-0.080936,0.055677,0.51719,-0.1261,0.12318,0.54526,-0.12715,0.056264,0.50223,-0.13295,0.12397,0.55883,-0.11305,0.12247,0.56538,-0.085975,0.11243,0.5678,-0.090533,0.057805,0.52911,-0.10275,0.047967,0.50981,-0.087767,0.098943,0.55689,-0.081405,0.045351,0.52025
-0.082026,0.053713,0.51424,-0.12575,0.12165,0.54334,-0.12798,0.054735,0.49979,-0.13254,0.12243,0.55707,-0.11258,0.12063,0.56319,-0.085524,0.11071,0.56548,-0.090979,0.056276,0.52666,-0.10393,0.046258,0.50811,-0.087572,0.096803,0.55426,-0.082877,0.043123,0.51804
-0.083127,0.05173,0.51181,-0.1255,0.12002,0.54171,-0.12939,0.053296,0.49778,-0.13235,0.12059,0.55528,-0.11231,0.11845,0.56136,-0.085098,0.10851,0.56276,-0.09223,0.054185,0.52428,-0.10495,0.044458,0.50468,-0.087391,0.094685,0.55212,-0.083895,0.040818,0.51501
-0.084249,0.049404,0.50896,-0.12539,0.11821,0.53963,-0.13058,0.051476,0.49557,-0.13184,0.11893,0.55365,-0.11173,0.11674,0.55935,-0.085196,0.10646,0.56027,-0.092947,0.051589,0.52164,-0.10594,0.042603,0.50229,-0.087346,0.092639,0.54923,-0.084981,0.038628,0.51238
-0.085277,0.047269,0.50621,-0.12507,0.11668,0.53754,-0.13202,0.05002,0.49353,-0.13147,0.11684,0.55177,-0.11126,0.11483,0.55722,-0.084959,0.10389,0.55797,-0.09378,0.049563,0.51908,-0.10765,0.0407,0.50027,-0.087489,0.090148,0.54633,-0.08591,0.036707,0.50921
-0.086525,0.045343,0.50363,-0.12499,0.11498,0.5357,-0.13319,0.048756,0.49164,-0.13108,0.11522,0.54982,-0.11093,0.11291,0.55512,-0.084503,0.10141,0.55527,-0.094782,0.047278,0.51636,-0.10895,0.038687,0.49771,-0.087225,0.088224,0.54327,-0.087161,0.034715,0.50588
-0.087639,0.0432,0.50047,-0.12496,0.11247,0.53355,-0.13444,0.047012,0.48945,-0.13092,0.1132,0.54799,-0.11073,0.11077,0.55299,-0.084153,0.099394,0.55277,-0.095708,0.045415,0.51382,-0.11022,0.036957,0.49494,-0.087941,0.086298,0.54162,-0.088833,0.032559,0.50412
-0.088875,0.041188,0.49788,-0.1246,0.11188,0.53167,-0.13555,0.045626,0.48736,-0.13077,0.11141,0.54606,-0.11034,0.10905,0.55082,-0.084371,0.097135,0.55035,-0.09709,0.043079,0.51142,-0.11152,0.035179,0.49241,-0.088187,0.084065,0.5385,-0.090175,0.030675,0.50058
-0.090013,0.039171,0.49502,-0.12468,0.10991,0.52991,-0.1374,0.044075,0.48515,-0.13048,0.11041,0.54425,-0.10999,0.10692,0.54856,-0.084377,0.094766,0.54773,-0.09826,0.041704,0.50849,-0.11284,0.033479,0.48992,-0.088359,0.081946,0.53563,-0.091359,0.028726,0.49777
-0.091388,0.036923,0.49224,-0.12498,0.1081,0.5275,-0.1385,0.042685,0.48307,-0.13035,0.10854,0.54213,-0.10992,0.10512,0.54643,-0.084451,0.092146,0.54534,-0.09944,0.039142,0.50595,-0.11477,0.031748,0.48727,-0.088424,0.079837,0.53257,-0.092549,0.026671,0.4951
-0.093031,0.034543,0.48985,-0.12507,0.10632,0.52543,-0.14041,0.041354,0.48134,-0.12991,0.107,0.53992,-0.10992,0.1028,0.54406,-0.084134,0.090362,0.54256,-0.10061,0.036921,0.50336,-0.11603,0.030112,0.48461,-0.088758,0.077703,0.53018,-0.094385,0.024916,0.49262
-0.094479,0.033056,0.48701,-0.12499,0.10495,0.52323,-0.14399,0.037575,0.48089,-0.12989,0.10516,0.53791,-0.10987,0.10071,0.54177,-0.084372,0.087944,0.53997,-0.10191,0.03521,0.50075,-0.11751,0.028438,0.48249,-0.089047,0.075824,0.52735,-0.095954,0.022978,0.48947
-0.096006,0.031061,0.48449,-0.12508,0.10312,0.5211,-0.14538,0.035804,0.47939,-0.12999,0.10325,0.53589,-0.10962,0.099402,0.53929,-0.084643,0.086046,0.53694,-0.10319,0.032752,0.49822,-0.11906,0.026831,0.48034,-0.090176,0.073876,0.52488,-0.097451,0.021055,0.4869
-0.095189,0.031833,0.48197,-0.12529,0.1016,0.51953,-0.14509,0.036733,0.47537,-0.1302,0.10121,0.53437,-0.10979,0.097316,0.53732,-0.085117,0.083227,0.53487,-0.10471,0.030533,0.49629,-0.12091,0.025339,0.47777,-0.091138,0.071745,0.52196,-0.099335,0.022605,0.48271
-0.09908,0.027133,0.4787,-0.12536,0.099758,0.51673,-0.14919,0.033464,0.47603,-0.13021,0.10012,0.53192,-0.10961,0.095461,0.53471,-0.085203,0.081719,0.53161,-0.1057,0.029436,0.4932,-0.12253,0.023843,0.47471,-0.07956,0.081129,0.5176,-0.10061,0.017441,0.48094
-0.098572,0.027953,0.47627,-0.12566,0.098206,0.51454,-0.15068,0.03223,0.47387,-0.13,0.0981,0.52979,-0.10984,0.093409,0.53229,-0.08558,0.079589,0.52885,-0.10753,0.027125,0.49044,-0.12408,0.022178,0.47249,-0.08017,0.078972,0.51498,-0.10307,0.018745,0.47704
-0.10012,0.026294,0.47355,-0.12602,0.096513,0.51261,-0.15201,0.031011,0.47173,-0.12999,0.096613,0.52777,-0.11,0.091502,0.52997,-0.08568,0.076901,0.52634,-0.1089,0.024656,0.48822,-0.12596,0.020691,0.47091,-0.080298,0.076915,0.5117,-0.10459,0.017188,0.47434
-0.10408,0.021638,0.47082,-0.12655,0.095135,0.51045,-0.15388,0.029937,0.47079,-0.13007,0.095372,0.52575,-0.11032,0.089719,0.52758,-0.08621,0.07498,0.52356,-0.11065,0.022887,0.48565,-0.12766,0.019263,0.4689,-0.080711,0.075206,0.51015,-0.10586,0.011929,0.47297
-0.10622,0.019946,0.46821,-0.12689,0.093371,0.50817,-0.15614,0.028707,0.46966,-0.13055,0.093191,0.5236,-0.11031,0.088002,0.52509,-0.086747,0.072444,0.52071,-0.11239,0.020566,0.48296,-0.1297,0.017822,0.46539,-0.081308,0.073072,0.5066,-0.10781,0.0099079,0.47042
-0.10552,0.021037,0.46542,-0.12708,0.091569,0.50572,-0.15761,0.027533,0.46657,-0.13069,0.09141,0.52128,-0.11052,0.085481,0.52268,-0.087192,0.071226,0.51794,-0.11401,0.019221,0.4805,-0.13164,0.016282,0.46366,-0.082013,0.071303,0.50442,-0.11047,0.011355,0.46657
-0.10729,0.019254,0.46288,-0.12748,0.089943,0.50373,-0.15959,0.02638,0.46548,-0.13098,0.08997,0.51916,-0.11091,0.08386,0.52009,-0.087811,0.068605,0.51513,-0.11591,0.017236,0.47727,-0.13342,0.014821,0.46125,-0.083109,0.068859,0.50096,-0.11213,0.0098213,0.46365
-0.10888,0.017627,0.45986,-0.12784,0.088767,0.50166,-0.1614,0.025398,0.46393,-0.13116,0.088737,0.51675,-0.11133,0.08231,0.51752,-0.088578,0.067343,0.51196,-0.11749,0.015497,0.47467,-0.13541,0.013588,0.45971,-0.083792,0.066382,0.49729,-0.11424,0.008227,0.46116
-0.11118,0.015981,0.45698,-0.12837,0.087624,0.49937,-0.16324,0.024116,0.46255,-0.13142,0.087403,0.51438,-0.1117,0.081164,0.515,-0.088944,0.064636,0.50902,-0.11902,0.014164,0.47214,-0.13781,0.012115,0.45757,-0.084532,0.064825,0.49476,-0.11599,0.0063304,0.45846
-0.11324,0.014463,0.45542,-0.12909,0.085843,0.49699,-0.16561,0.02324,0.46074,-0.13172,0.08596,0.51215,-0.11232,0.079257,0.51231,-0.089521,0.062695,0.50618,-0.12091,0.012102,0.46954,-0.13975,0.010811,0.45543,-0.085102,0.062609,0.49193,-0.1177,0.0019278,0.45691
-0.11489,0.01291,0.45232,-0.13004,0.08411,0.49478,-0.16756,0.022183,0.4593,-0.13205,0.084237,0.51004,-0.11283,0.077135,0.5098,-0.0904,0.060596,0.50326,-0.123,0.010416,0.46707,-0.14156,0.0091699,0.45288,-0.086002,0.060871,0.48855,-0.11968,0.00045659,0.45458
-0.1166,0.011051,0.44916,-0.13041,0.083041,0.49244,-0.16928,0.02116,0.45753,-0.13268,0.082567,0.50782,-0.11319,0.075379,0.50706,-0.091053,0.059143,0.50051,-0.1246,0.0089895,0.46469,-0.14404,0.0080177,0.45192,-0.087373,0.058988,0.48598,-0.12152,-0.00094843,0.45162
-0.11908,0.0095268,0.44657,-0.12918,0.084296,0.48974,-0.1712,0.020286,0.45624,-0.133,0.081811,0.50553,-0.11372,0.072942,0.50434,-0.092158,0.057453,0.49754,-0.12643,0.006994,0.46212,-0.14605,0.0066808,0.44899,-0.088126,0.057444,0.48307,-0.12387,-0.0023717,0.44903
-0.12099,0.0081653,0.4444,-0.12983,0.082968,0.48766,-0.17265,0.01903,0.4535,-0.13376,0.079621,0.50331,-0.11424,0.071391,0.50184,-0.093215,0.054849,0.49462,-0.12849,0.0057358,0.45947,-0.14821,0.0055843,0.44714,-0.088897,0.055397,0.47969,-0.12581,-0.0037896,0.446
-0.12303,0.0066926,0.44149,-0.13014,0.081885,0.48588,-0.17508,0.01814,0.45199,-0.13434,0.078361,0.50086,-0.115,0.070217,0.49933,-0.094159,0.053412,0.49166,-0.13016,0.0045769,0.45704,-0.15032,0.0045613,0.44542,-0.090307,0.053972,0.47709,-0.12814,-0.0051084,0.4443
-0.12542,0.0054349,0.43935,-0.13168,0.080358,0.48296,-0.17699,0.017254,0.45013,-0.13488,0.0772,0.49888,-0.11583,0.06845,0.49675,-0.095178,0.051415,0.48886,-0.13277,0.0033189,0.45456,-0.15243,0.00333,0.44368,-0.091896,0.052195,0.47395,-0.13056,-0.0065471,0.44234
-0.12744,0.0041997,0.43684,-0.13242,0.078991,0.48094,-0.17872,0.016365,0.44854,-0.1356,0.075839,0.49651,-0.11649,0.066738,0.49415,-0.095987,0.04946,0.48556,-0.13417,0.00085249,0.45214,-0.15491,0.0022567,0.44149,-0.09293,0.050911,0.47146,-0.13263,-0.0078266,0.43951
-0.12943,0.0027641,0.43438,-0.13341,0.077894,0.47895,-0.18062,0.015396,0.44677,-0.13616,0.074356,0.49427,-0.11737,0.065301,0.49161,-0.097026,0.047714,0.48251,-0.13606,-0.00025289,0.44973,-0.15716,0.0012049,0.43983,-0.093703,0.049258,0.46776,-0.13464,-0.0088668,0.43713
-0.079823,0.059728,0.52765,-0.12772,0.12655,0.55332,-0.12531,0.059274,0.5101,-0.13588,0.12721,0.56622,-0.11628,0.12623,0.57404,-0.088978,0.11714,0.57756,-0.090096,0.061965,0.53979,-0.10068,0.051538,0.51893,-0.088851,0.1027,0.5662,-0.080583,0.049435,0.53167
-0.080305,0.058489,0.52485,-0.12717,0.12555,0.55074,-0.1258,0.058109,0.50795,-0.13514,0.12593,0.56404,-0.11542,0.12472,0.57161,-0.087867,0.11573,0.57477,-0.090212,0.060177,0.53666,-0.10103,0.05035,0.51632,-0.088628,0.10189,0.56331,-0.080631,0.048268,0.52825
-0.080721,0.056721,0.52129,-0.12678,0.12413,0.54843,-0.12685,0.056758,0.50581,-0.13447,0.12487,0.56199,-0.11446,0.12291,0.56923,-0.087591,0.11343,0.57197,-0.09086,0.058627,0.53361,-0.1023,0.048732,0.51359,-0.088571,0.10002,0.56114,-0.081588,0.046478,0.52662
-0.081646,0.054508,0.51854,-0.1266,0.12279,0.54687,-0.12768,0.055161,0.50337,-0.13359,0.12326,0.56006,-0.11398,0.12129,0.56711,-0.086943,0.11171,0.56966,-0.091516,0.056465,0.53082,-0.1033,0.047045,0.51127,-0.088492,0.09796,0.5582,-0.082162,0.044177,0.52227
-0.08276,0.052784,0.51587,-0.12629,0.12119,0.54462,-0.13068,0.050942,0.50262,-0.13348,0.12161,0.55869,-0.1136,0.11921,0.56532,-0.086641,0.10959,0.56767,-0.092195,0.054747,0.52871,-0.10446,0.045252,0.50877,-0.088356,0.095694,0.55546,-0.083577,0.041637,0.51966
-0.083449,0.051539,0.51251,-0.12582,0.11969,0.54228,-0.12967,0.05303,0.49874,-0.13265,0.12016,0.55634,-0.11289,0.11782,0.56257,-0.085972,0.10695,0.56443,-0.09308,0.052867,0.52549,-0.10526,0.043921,0.50529,-0.087985,0.094102,0.5527,-0.084359,0.040051,0.51574
-0.084736,0.048585,0.51025,-0.1257,0.11752,0.5405,-0.13113,0.050561,0.49658,-0.13255,0.11808,0.55493,-0.11236,0.11589,0.56072,-0.086188,0.10482,0.56207,-0.093487,0.050648,0.52334,-0.10649,0.041912,0.50311,-0.0879,0.091743,0.54927,-0.085523,0.038112,0.51344
-0.085706,0.046506,0.50698,-0.12542,0.116,0.53818,-0.13234,0.049121,0.49446,-0.13221,0.116,0.55294,-0.11198,0.11355,0.55872,-0.085906,0.10273,0.55957,-0.094723,0.048447,0.52071,-0.1078,0.040171,0.50027,-0.0876,0.089844,0.54702,-0.086474,0.036199,0.51039
-0.086722,0.044808,0.50386,-0.12516,0.11464,0.53609,-0.13357,0.048036,0.49188,-0.13125,0.11497,0.55056,-0.11137,0.11233,0.5559,-0.084847,0.10129,0.55615,-0.095219,0.046651,0.51737,-0.10928,0.038384,0.49761,-0.087722,0.08803,0.54451,-0.087575,0.034385,0.50716
-0.088049,0.042891,0.50128,-0.12512,0.11232,0.53377,-0.13474,0.046624,0.49001,-0.13124,0.11325,0.54873,-0.11103,0.11053,0.55376,-0.084746,0.098515,0.55369,-0.096606,0.044209,0.51492,-0.11041,0.036654,0.49506,-0.088225,0.085802,0.54186,-0.088949,0.03249,0.50376
-0.089172,0.041043,0.49859,-0.12483,0.11112,0.5319,-0.13608,0.045394,0.48789,-0.13084,0.11169,0.54676,-0.11072,0.10842,0.55148,-0.08464,0.09632,0.55116,-0.097324,0.042222,0.51216,-0.1117,0.03501,0.493,-0.08834,0.083625,0.53836,-0.090438,0.030212,0.50104
-0.090114,0.039163,0.49532,-0.12459,0.10968,0.5296,-0.13989,0.041759,0.48709,-0.13061,0.11008,0.54426,-0.11005,0.10671,0.54883,-0.084384,0.094504,0.54811,-0.098275,0.041613,0.50893,-0.11288,0.033381,0.48993,-0.088644,0.081889,0.5362,-0.091354,0.028587,0.49739
-0.091555,0.036699,0.49253,-0.12502,0.10789,0.52743,-0.13892,0.04302,0.48357,-0.13048,0.10802,0.54237,-0.11009,0.10477,0.54686,-0.084792,0.092169,0.54568,-0.099777,0.038759,0.5064,-0.11489,0.031744,0.48746,-0.088624,0.079935,0.53336,-0.092572,0.026677,0.49522
-0.092973,0.034637,0.4897,-0.12506,0.10628,0.5254,-0.1405,0.041357,0.48154,-0.12997,0.10708,0.54003,-0.10994,0.10299,0.54426,-0.084264,0.090245,0.54276,-0.10084,0.037151,0.50349,-0.11619,0.030139,0.48489,-0.088755,0.077793,0.53035,-0.094415,0.02486,0.49238
-0.094682,0.033015,0.48716,-0.1251,0.10507,0.52349,-0.14402,0.037441,0.48109,-0.13026,0.10453,0.53829,-0.11009,0.1003,0.54244,-0.084754,0.08749,0.54072,-0.10243,0.034438,0.50138,-0.11757,0.028423,0.48239,-0.089203,0.075834,0.52706,-0.095942,0.022822,0.49014
-0.096086,0.031077,0.4847,-0.12507,0.10312,0.52105,-0.14342,0.037918,0.47758,-0.13009,0.1034,0.536,-0.10963,0.099328,0.53936,-0.084663,0.085909,0.53693,-0.10321,0.032571,0.49834,-0.11918,0.026819,0.48012,-0.090094,0.073704,0.5253,-0.097496,0.021064,0.48713
-0.097459,0.02906,0.48192,-0.12534,0.10124,0.51929,-0.14757,0.034645,0.47756,-0.13006,0.10168,0.53436,-0.10979,0.09737,0.53742,-0.08524,0.083328,0.53489,-0.10466,0.03094,0.49625,-0.12085,0.025326,0.47752,-0.091194,0.071788,0.52228,-0.098923,0.019242,0.48416
